,SO,PO,True PO,CV,EBZ,True EBZ,EBPA(0.3),True EBPA(0.3),EBPA(0.4),True EBPA(0.4),EBPA(0.5),True EBPA(0.5),EBZ Range,EBPA(0.3) Range,EBPA(0.4) Range,EBPA(0.5) Range
10,1.0,1.27987870961043,0.8026098107970155,0.7358066152217103,1.2073558708852326,0.8653409255894302,1.218468657616373,0.8651340879570496,1.207345084930036,0.8679219891644661,1.2242889133923491,0.8520821664866297,0.31936838471859536,0.3643148235258415,0.2906596317495529,0.34677221851183626
11,1.0,1.129157845762133,0.8915162077243234,0.782309127549043,1.1033088884158626,0.8652270142858989,1.112219102213287,0.8510922689588241,1.1166689257524833,0.8607045024421597,1.1061675126401167,0.8658242618555446,0.2525918438601013,0.2872871602804281,0.245883100889234,0.25216009763305547
12,1.0,1.2792058836619749,0.885745787464171,1.050265789517685,1.258807105982034,0.9163579729258168,1.2630179010372158,0.9007505500286886,1.2620457930848497,0.9089361201598765,1.2654151665748816,0.9000771585822981,0.3613513043396105,0.21702455981015828,0.39944896244726497,0.41325010524350664
13,1.0,1.1556035786618915,0.8733541243175977,0.7855373197712114,1.1295043467471133,0.9243392909734994,1.1315351052014646,0.9200192122323995,1.1267673730201253,0.9486148685763168,1.1256417618162626,0.9499875354113191,0.35017635180428425,0.31654926337421974,0.34203862419243525,0.3713816770391519
14,1.0,1.185042848197015,0.8056550410435905,0.9975475585170664,1.157142854076155,0.8144421724917946,1.1544836217096668,0.8183667450738105,1.1553701193348593,0.8072763914428503,1.1575003425708343,0.8143312750143672,0.39891546156961777,0.32838829898475186,0.3454414758256583,0.3817359753393951
15,1.0,1.4427093245339015,0.9635830364879931,1.2321578132148272,1.39498073758191,0.9285381673921776,1.4029084423737537,0.9281983599248449,1.4011823042458955,0.9295018167451152,1.3991039310941253,0.9294286322656246,0.4629305644551283,0.3604650911502609,0.4422466366806761,0.4711371122230269
16,1.0,1.1869971779768214,0.8589283016264636,0.8320584544900389,1.1703007651661814,0.8733378842195141,1.1635436217100066,0.8707807614776648,1.1672417035312992,0.8620441516471762,1.16553949680756,0.8662580440604036,0.26948160226386064,0.27393868755592043,0.22466480170227957,0.33231679791018964
17,1.0,1.3020463049467335,0.8490871807479538,0.9503895745850737,1.2869732994997003,0.8444553776183701,1.2958766867548686,0.837871980141098,1.2943916422283726,0.8365253310115405,1.2956486886478893,0.8334450266948341,0.3169962078902662,0.3198603872890259,0.28778500284717373,0.3620452137042302
18,1.0,1.1698896369596847,0.8660739754984365,0.7814193918595149,1.1526666403930645,0.862771522279678,1.1682489239895342,0.8740821542132063,1.1623139910138442,0.8804953414579257,1.164240219280329,0.8865453089967744,0.08037313011813475,0.21983406488994572,0.31334677558907076,0.15905170004145297
19,1.0,1.207996137288227,0.8059976910262618,0.6917686654406588,1.1829610073619687,0.8545312312617438,1.2055425419690913,0.8153215692520264,1.2040650162029793,0.823213439010102,1.1083639139844867,0.8007851717244208,0.1878283433362129,0.2154905622168731,0.2522588233424935,0.2084198482381991
20,1.0,1.3273160238787038,0.7733554358302492,0.8736363459593451,1.3062224135493625,0.786237076438705,1.2501186697876627,0.8140086974588076,1.274541531146339,0.7793656153679871,1.2745820639814103,0.8564063649179431,0.21335192847412698,0.3077678095276052,0.13521460849572012,0.30207953684102246
21,1.0,1.0421688402862044,0.8407516309302008,0.6211016853141386,1.0197758216970922,0.8894473993584124,1.0250215991781095,0.8881256393292606,1.012304550964169,0.9142931105167994,1.0232050077803476,0.8823001187482726,0.2362224164142138,0.17841589437661912,0.10802131376998594,0.1157999098510046
22,1.0,1.2256779521695538,0.9491259123287675,0.9062180610648286,1.1354150175223343,0.9467218803152045,1.1378553485641856,0.9462406080258029,1.136759369633997,0.9460685476949714,1.1361522072003316,0.946194362720553,0.40943362840676595,0.2887716234113219,0.4103679968647347,0.4269626401793463
23,1.0,1.2632867716322753,0.6745333501193557,1.0678314191578009,1.2429565583671163,0.7456354918942435,1.2527092909980029,0.6848831005661041,1.2536160348851366,0.6918152522936917,1.2427152228356497,0.7477591069350328,0.4764034152458758,0.33904638729889996,0.44273978198259395,0.465455574872436
24,1.0,1.1563728503256256,0.7513272204542055,0.8922851098498495,1.1073917852467912,0.8298631201208515,1.115841530811481,0.7128776887917783,1.1098932675688287,0.8222697371633603,1.110048416480952,0.8222938915956669,0.4161902465047369,0.27397108548972676,0.38958767179496573,0.456912665641611
25,1.0,1.096727751844396,0.9226973204741706,0.7573242698903779,1.0283811711159516,0.8716705313972125,1.0112982908021177,0.8383858449894562,1.0630629108530558,0.8877618271264912,1.032761722971008,0.8673970865453355,0.23267003262071673,0.167344451783929,0.19392364034602325,0.16788272963927625
26,1.0,1.2988222358148431,0.9034104172771902,0.8389815261549248,1.17340533800456,0.9332455253400606,1.224962284533066,0.9258410652887864,1.2247204732748622,0.9266376676543628,1.1743202226953602,0.9345625049042546,0.4193360279171622,0.3086450312355739,0.2749415076929568,0.41315674339760167
27,1.0,1.375710008988306,0.8765386753285098,1.0381897888885587,1.3153750396811863,0.8649367983289464,1.3632885673721258,0.8887734630700062,1.326679964972976,0.8698394905669831,1.2995793339058155,0.8781765596773865,0.3593948794113701,0.07587563188622128,0.3577072366796429,0.37754448732294354
28,1.0,1.1691323308082269,0.6838433222453374,0.9200437911846366,1.1312726457632272,0.7641581478878802,1.1281133296658332,0.7658775646648485,1.1304505516328227,0.7942218667460187,1.130413418779778,0.7934886152436942,0.3982445438905772,0.38975952595377394,0.34018614892779847,0.3414779786219731
29,1.0,1.170963535549439,0.8760849960254178,0.687149774978996,1.1449088162785022,0.8045047746718528,1.1310517482945193,0.8298059520691107,1.1261952042640127,0.846067489657391,1.1308161704899105,0.8193697004012487,0.19656403843983505,0.21388970089515963,0.2678862717338708,0.202808217290566
30,1.0,1.217187932573759,0.8247168554058435,0.9482617707201725,1.1760887275329015,0.7767386803689648,1.1808664977544472,0.7830617119239541,1.1747109001706755,0.7788764132139141,1.1772019915838605,0.7756730230303777,0.4838739842442455,0.31216174337219216,0.40255757972842227,0.46993685395816553
31,1.0,1.0554010407908658,0.9360658622952246,0.6036450942634917,1.0434168561916077,0.9621330558606446,1.0460832643262394,0.961843608312286,1.0508639634789991,0.952029781767142,1.0471328069046935,0.9615448516457298,0.149490014546272,0.15274781659617814,0.1377811094442844,0.16311487888896498
32,1.0,1.4622526697867482,0.8912296357190072,1.2863254242179283,1.3970528750782703,0.9434987683203683,1.4452383791296788,0.9253656149213181,1.4288722188845797,0.9190574169367903,1.3968665389673307,0.9429210619447723,0.481754568159793,0.37693092372748255,0.4668324680379744,0.42828147872222333
33,1.0,1.2967941283116258,0.895798147659974,0.9657865781193875,1.2293018310922037,0.9616532424268932,1.2701228852904027,0.9355857617023928,1.2711452758949064,0.9053891734492053,1.2531675994556837,0.9673519031147607,0.3809450774817785,0.14880532124614473,0.14223665754962792,0.3387834429570876
34,1.0,1.2498845888379435,0.8600535320439906,1.0041253668155856,1.1824184991339948,0.9128541218273735,1.2157001341543432,0.9016894187040269,1.2146252655298224,0.9010280556459268,1.1980230540907149,0.9134915013187973,0.4041260383337324,0.3587018483705448,0.37213615392975213,0.38838727645329424
35,1.0,1.1735039072757945,0.9012730297154768,0.7278361825291731,1.1435853353076828,0.9218471373640224,1.1444021802184334,0.8983098017060391,1.144648342944929,0.9188137291256353,1.143190610962664,0.9217466981537833,0.3477790115942698,0.28997461160762456,0.31867346914913114,0.3317854056372437
36,1.0,1.1263584603680836,0.8069333157952502,0.591771951343435,1.0860256389811669,0.851272768060186,1.0726979491968716,0.8453990395977429,1.0838037528331617,0.844163398617486,1.0842728115798048,0.8529319278265066,0.36582546758009643,0.0789034474023471,0.2678718906737184,0.24764159504184713
37,1.0,1.1613839196764932,0.8423673552415556,0.8311188334438525,1.0912568079068445,0.806712218125767,1.0869769711653499,0.8137441259785696,1.0933578908482553,0.8066927039707946,1.0899236437912823,0.8077947074014498,0.3261764096424347,0.3148712510019242,0.36688231459548754,0.3051355039770872
38,1.0,1.2703592153763223,0.8326727292186615,0.9805214457554017,1.1794661088775893,0.8879072886963658,1.2016363257522837,0.8301753542616936,1.1899411703570308,0.8932412149921034,1.1793440290676545,0.8880418989791528,0.34320383668042237,0.3052855210457744,0.3366385562750763,0.36526361119894923
39,1.0,1.2531581241056367,0.91945702623138,0.9743804223614314,1.2287296288534777,0.9290046747276989,1.2291468782645831,0.937039567582333,1.216855153585915,0.9260446547725026,1.2157880556428546,0.9221939924147133,0.27402188172296993,0.31528488094089946,0.3357893369953047,0.3227203136738111
40,1.0,1.1748866217784852,0.9205388475463415,0.7108544485836202,1.1229422114149232,0.9048619723377034,1.1097076352545507,0.8892930921808362,1.1178766069960995,0.8888495122567178,1.1080811545283573,0.8883150574940699,0.3528705994642457,0.25562394857145676,0.27603770548299683,0.2548703883346772
41,1.0,1.177813250196522,0.7858538373902512,0.9546712159420854,1.1565381558935643,0.8076435594968966,1.1345984184006823,0.7906874962596524,1.128714067928859,0.8009722689237883,1.134546587495888,0.7935324307557571,0.18508470959651052,0.3010773058593391,0.35258103537156815,0.4194785842371358
42,1.0,1.0435332936194355,0.8348815762153167,0.6349168713907742,0.9829217288666273,0.8188758605545189,0.9839219800939304,0.8178437023086408,0.9823393447596104,0.8193008049792971,0.9843039432706716,0.8186689793332448,0.3247458227022245,0.30035526201978896,0.31547642754888183,0.31557670346487143
43,1.0,1.1375678271367164,0.8646584002972925,0.667483796843589,1.0811007548230638,0.8833152482769333,1.0847723406248682,0.877573675849525,1.0860129704819041,0.8731861505111569,1.088018203661476,0.8853354481669565,0.21801152718410072,0.15365216350988745,0.14618059428996427,0.09979614091781241
44,1.0,1.138528630693489,0.8687992897944842,0.7355714405739687,1.102181712105443,0.9208374560846738,1.0931046186791773,0.9324364300386146,1.0927821966936089,0.9260683782706132,1.0968149609646076,0.9206755800601779,0.2845093230638826,0.2709761505766277,0.3433120947817397,0.27162257719092076
45,1.0,1.1618137143285043,0.7824437522429742,0.8072065953254488,1.1290843804904354,0.8141481701303063,1.1385320619871333,0.7872657644880242,1.1285068923950325,0.8152786852758812,1.1287594539149577,0.8155508548084381,0.4167882094149885,0.3767082730700738,0.3332802786293227,0.3381065095602979
46,1.0,1.193775562974839,0.7895004644719829,0.9777164648402271,1.1539153551129322,0.8090123150964477,1.155476302662148,0.8102420408246981,1.1545323172733775,0.8084894656672474,1.153738448669939,0.8088779657688029,0.48759936680134597,0.28327115164977507,0.4016888364898746,0.4581224731310912
47,1.0,1.4617900385314597,0.8052637703934533,1.3226142870258562,1.412012713853812,0.913347151710767,1.4274425713680343,0.8658684343107652,1.4391795305465414,0.8448005246273755,1.410181032544583,0.9179511428601728,0.5281890794899637,0.3298355339051671,0.40844276744469915,0.5098980328488766
48,1.0,1.2599760014157952,0.8644012074644392,0.8765741483942443,1.2327110213598806,0.8845939270291979,1.2239055554050042,0.8749180296760692,1.2300556866581096,0.8688646183945379,1.2305736526736826,0.8583727567658561,0.3048900131958705,0.26075334271474,0.2912765627891084,0.3209301074986216
49,1.0,1.061921157699762,0.8159626522472466,0.4205886616683193,0.9886716427444937,0.8824498996403297,0.9718112375811798,0.8514312525196187,0.9963255418325201,0.8914738446631061,0.9775986635442324,0.8667499480161505,0.23136007267719477,0.22199921015592308,0.26708634357566907,0.2266340195414016
50,1.0,1.2602609583319437,0.8770820722048212,0.9940333199710472,1.2296055029343917,0.8953351285240576,1.250930633280706,0.881356335405728,1.235753604194979,0.8847551477861698,1.254219359691115,0.8791879466748136,0.4376788101199497,0.27702732761440474,0.24403093692364153,0.23074708294932006
51,1.0,1.2885609160966829,0.8165457582638483,1.076348367803676,1.214540031452433,0.8797225381766629,1.2142189181861207,0.8789147855218787,1.214996503565421,0.8796210589575453,1.215057902351887,0.8796076226286642,0.4550763869637263,0.33423987402714894,0.3901310162670013,0.41480907638073783
52,1.0,1.1680383303484285,0.952253135698297,0.8121969738469594,1.1398119972228131,0.9672606785082529,1.1168259223353258,0.9471995376591504,1.1175290305585317,0.9465280248006537,1.1164708004929802,0.9468981846268743,0.2464697075789907,0.35684551757583527,0.38768696799556035,0.2885505347842308
53,1.0,1.2396913629615356,0.9439654828625293,0.8814978525130639,1.1692172745194338,0.9569766405230984,1.1565193567668155,0.928453265800736,1.157345899518391,0.92869714777375,1.1870724274208506,0.9618769801472706,0.3098861247059376,0.4071771298561533,0.36533712581745187,0.379905365744383
54,1.0,1.071303885364763,0.8284185468286863,0.7524569956959755,1.0111134197587726,0.8769333583662625,1.01227435650863,0.8731099662363556,1.0087182497211,0.8904498084560364,1.0132323214589092,0.8751265391986405,0.40689481556200074,0.3040956024033692,0.3637300690845505,0.42572874371056935
55,1.0,1.2057641658884597,0.8397620881374529,0.8879104349356224,1.1364243375603431,0.7907671585391546,1.169818817265769,0.821330767338484,1.169459905851145,0.8178762928665116,1.1517729547901636,0.8065171786220628,0.2768747696035937,0.3041734313734089,0.19427657525067374,0.21846138640424403
56,1.0,1.2949750183035937,0.9329591466412529,1.0987584887085615,1.2641214513299266,0.9493110859445436,1.2741946159587842,0.930381763300979,1.2709368338963958,0.9215102493908274,1.2635895475630834,0.9490207191903455,0.47249178885215243,0.32310561439685304,0.4009946181136511,0.4688680218136724
57,1.0,1.1394005680311816,0.9330269370306163,0.6997674192935447,1.1107973300365095,0.9362450399714448,1.1126437474303432,0.9042670026516669,1.1135072225321405,0.9266316888990762,1.114438058462343,0.9160502183943888,0.3514038070911158,0.3132251793177599,0.2291038362556576,0.31067895178456456
58,1.0,1.3269431023170672,0.8646675372997356,1.1827379694158064,1.2561492549905569,0.9451524686482651,1.2859839576085748,0.9212768844044411,1.2565399820361063,0.9450513503002127,1.255608368146728,0.9453840656273101,0.4646805285395056,0.2552230661259389,0.3621012027094143,0.4671708221157952
59,1.0,1.0777060676329362,0.9246166029005071,0.6420064147410209,1.0626373146499188,0.9020290596396059,1.0735070900946797,0.9405300641837538,1.072171610163016,0.9201354108679493,1.0719951579797504,0.934402956034734,0.15730751747412236,0.11950845302644768,0.18993348389433146,0.20980990062386357
60,1.0,1.3406826261813247,0.9122590707252377,0.8168024171594841,1.317930154441666,0.9279660412786828,1.3095218622905171,0.8568546766714973,1.3279088504049414,0.9056053943251652,1.2960773520101687,0.9336721918244492,0.22804054521009015,0.29802904807662967,0.31976961357152484,0.2428391977904699
61,1.0,1.214466356394091,0.9515656908676818,0.9837823176388083,1.1907542413827406,0.9502162900739161,1.1901542068750937,0.9258027881037427,1.1914211642505115,0.9563451080999281,1.1918566938169626,0.9537148578007283,0.4967241027700141,0.3498130568853543,0.4599616163211103,0.5100977310384497
62,1.0,1.217013141888882,0.8333688790916854,0.9868209575331321,1.2045174439955897,0.8331146703277207,1.2045140434267712,0.8372165027145061,1.1997517705892822,0.8823579804224744,1.199957684701022,0.8815652349557956,0.432147704113164,0.35016733668497124,0.35902956415790654,0.4135951647882285
63,1.0,1.1639108498161477,0.9689906843904174,0.7540631899417167,1.1162175319957346,0.9423868221317989,1.1416467320132122,0.9596260434132978,1.1271681915075724,0.9495155343382001,1.15997653713677,0.9656934410724508,0.13808345727336255,0.14016643071905696,0.2568516641757218,0.11781987960480475
64,1.0,1.2297803815211095,0.9184195649003498,0.9375997068609634,1.1956658306873251,0.9692046231671392,1.195738530469628,0.9699603943337094,1.2137222717931575,0.948458151460429,1.19667022184029,0.9694379739704504,0.37258123985046643,0.3476410637203548,0.3530237588037609,0.42177867403749597
65,1.0,1.025704353425329,0.9371530630938117,0.6900633847258153,0.9941932115172295,0.9460323420099929,1.005041721576566,0.9511142448530793,0.9956933457226943,0.9465107215989306,1.0006403820475176,0.9487797976169778,0.1619791476930868,0.20667993741435656,0.09695071788341399,0.16165079917743158
66,1.0,1.382062487800804,0.7238635547933858,1.1207411807794785,1.3007845431202119,0.8356965944174726,1.3343226427567116,0.7892881522926137,1.3371890572234777,0.7794967736343301,1.3348502910055595,0.7393407516099137,0.4290612073088099,0.2746930625629359,0.29835780614578555,0.18291829743723073
67,1.0,1.290035547291305,0.7755833011305121,1.0320960164534576,1.2438053492599839,0.861919350567965,1.2463450943339727,0.8459000078860114,1.2465763097157752,0.8459090666488548,1.2580940991065237,0.8399567358615082,0.32868463000004045,0.3063565352594785,0.25705570172423353,0.31744197329146173
68,1.0,1.097318304574558,0.8292099036430055,0.6685301686649628,1.0476531437681094,0.8464072102456356,1.076304959395899,0.8932654777553336,1.0782032538397461,0.865774256535125,1.0807553176975986,0.8773719008206539,0.23808427786602832,0.13863423085935905,0.21391533767704196,0.2611454404971928
69,1.0,1.1107417413594032,0.9565321595596313,0.602497027724502,1.0883433536084774,0.9399141077536873,1.0746630282342429,0.9426045273901938,1.056297668817773,0.9267773194110748,1.0724096562426921,0.9529056992275083,0.20466176199380204,0.30237363848661136,0.25864621397440063,0.27923455111855483
70,1.0,1.1445891446958043,0.8420376180721332,0.5874725624217431,1.1101525668381071,0.8720564168952594,1.1134085818659942,0.8785605162453661,1.1099943111092305,0.8811026763321148,1.112553471627922,0.8730822797581876,0.25906561346205914,0.2742149358147493,0.24415411897505077,0.316954214810185
71,1.0,1.213599437083645,0.8335736259702432,0.9147026383847348,1.1843891026793625,0.8885042670205842,1.2081321539948566,0.8540570171957765,1.1852893458067597,0.8868434893953852,1.1843258405072605,0.8888191281917529,0.45924908854305124,0.23759157767240616,0.41416990027257905,0.4396857803069792
72,1.0,1.2353821366484663,0.8537674708382487,0.9479454617206133,1.119523107877177,0.8691859468621702,1.1299050612600696,0.8890023322874986,1.1193336702785075,0.8697131014816489,1.1317032832233156,0.8822658319856147,0.3787336613049894,0.3006500787566229,0.3460011347054409,0.3284016477728403
73,1.0,1.2828717746507088,0.755387477946849,0.9532384936742985,1.231570036191959,0.8237270997991778,1.2547713929796478,0.8168921140010236,1.2253044871077772,0.7991002558829837,1.2317168420482314,0.8232692881288797,0.422699565767868,0.28967414810534137,0.34347910063862963,0.43929096450898053
74,1.0,1.0555581973947965,0.7438786171547397,0.5636003250707498,1.051429340046214,0.7849859081555168,1.0468607348275483,0.772544477400294,1.0533497922157584,0.7470001233947048,1.0530315548365146,0.7664138898478569,0.3196124304937808,0.2160390198108128,0.3554649025072245,0.0997748939171307
75,1.0,1.2676865589001804,0.8741386497170773,0.9444559802276008,1.223474274992965,0.8487993826732398,1.22512931745534,0.8375840600859934,1.221305432582619,0.8486438652731981,1.226083359565444,0.8467545916274611,0.3207281325040493,0.30956738928390876,0.308130074623429,0.34892049678327774
76,1.0,1.2076673166335599,0.7875521901202973,0.7814206190952581,1.1651265021816501,0.7776990599334693,1.178470524690516,0.7988589313492717,1.160217018475243,0.7542141548768255,1.1905028902535675,0.8053430092386328,0.2451761095569624,0.20512769333619288,0.24332436803730623,0.12989172450943048
77,1.0,1.258721381418928,0.8933944210585534,1.0580359732857174,1.223368547249109,0.92029984420391,1.2432890890852624,0.8943234784807811,1.2467849580323551,0.8884253890944944,1.2228056597386696,0.9228713475587444,0.4659562459915782,0.29560151156903053,0.3003784031818753,0.40594382502184817
78,1.0,1.185428629909977,0.7615364593413908,0.9591161781579406,1.1151713207745306,0.8329848075395947,1.1742971944633813,0.7742920948430395,1.1836810591350027,0.7651435278977025,1.169838287179742,0.7797351345823959,0.3041114266260176,0.1841282730166851,0.18062116195277356,0.2996946135105935
79,1.0,1.2839814320405871,0.7943948270658963,0.9987128069218671,1.2434827901744365,0.7877866317744341,1.2406194663565402,0.7891398521778786,1.2432744396339437,0.7882671619442021,1.219699664302435,0.7378491915700479,0.4088949318968177,0.3132688758669662,0.3988951336308776,0.4441878932674309
80,1.0,1.3149540885247126,0.8436216788758027,0.9904419720787851,1.221227260983873,0.9004028179237424,1.2708161184495557,0.887432505403822,1.223115945339327,0.8997109063945282,1.2156245090918067,0.9018162594867006,0.38571529404927507,0.28819068351560356,0.4031593745738669,0.41544410182939345
81,1.0,1.4972934794038155,0.7590917344693928,1.433946168889074,1.4878024779635115,0.7559790857384169,1.4934573031919742,0.7693276103761094,1.4882795791297592,0.7491306839500086,1.4875698407948905,0.7549868174672242,0.49984611717764904,0.3982590486725612,0.4225067230828463,0.49610195490515735
82,1.0,1.0200002376423476,0.8075978153995242,0.6285760900477296,0.9503244786227646,0.8394713038379606,0.949159668653823,0.8243596859582655,0.9612333792410119,0.8097675075186569,0.9614885212815754,0.8223477549855068,0.3612307578136989,0.3063730334241518,0.25902044643760463,0.23922119932648028
83,1.0,1.1771945014694305,0.7831111705683083,0.809991216399195,1.1265367110490008,0.8418042667015085,1.1309850011283749,0.8591330492237373,1.1288559995760472,0.8532211409311108,1.1263492734112568,0.8522510890529934,0.3257178157725021,0.31825064019751453,0.351760972071167,0.307770411101745
84,1.0,1.3416476974215934,0.8321197628963855,1.233127220533979,1.2923390621816382,0.8394141513000068,1.3023356725900144,0.8169914712629487,1.2953036499297998,0.8329990578975981,1.292400947928804,0.839521594786904,0.4690727462820005,0.33347250539278506,0.40677400005656245,0.4752616341440016
85,1.0,1.1352229450542966,0.8703006678333627,0.5938251133040835,1.0396072875362552,0.8527312805706647,1.0444152860202949,0.8560034930955137,1.077843894245397,0.8870447868902426,1.0674492024508917,0.8905845912543487,0.22019577354677516,0.19151925750753485,0.26240472812736504,0.21773091845343373
86,1.0,1.5057016846393276,0.7404629801562495,1.4429871612695102,1.4620762081002474,0.8319193913741281,1.4618712761771502,0.8323460311814643,1.460107460893818,0.8349894621354548,1.4624021476327485,0.831430158651829,0.5321810199315127,0.3045431837895073,0.4059314130546131,0.48898495250755714
87,1.0,1.2532819301773224,0.8805780952996989,1.0228972805906946,1.235142326895213,0.9203990238935718,1.2175155284442152,0.8922818004355227,1.2198288897446852,0.8925873711992436,1.2317950502348574,0.8722609093321925,0.45499914643425765,0.2909898087394979,0.392283735010451,0.2519303214937884
88,1.0,1.2951109938969025,0.9728132044670215,0.8226188883214016,1.238448110146342,0.9832977161604146,1.2425661291203265,0.9364344360671212,1.2268482592811272,0.9715929663780299,1.2522716508231646,0.9704510173299876,0.37166498541290227,0.2594507085772341,0.3645891604913446,0.3046501848210962
89,1.0,1.1947560479199228,0.9406215780513588,0.8216792742839593,1.1105285866514643,0.912543257287277,1.1143925075931607,0.9300673390155492,1.1124999840820873,0.9323100949275833,1.1123252202341538,0.9111981661068287,0.36077564413478863,0.3407521403466427,0.3271945615664395,0.33386583052887536
90,1.0,1.1528147285387764,0.8673135607135658,0.8018631127529289,1.084142656991015,0.7698081769173668,1.0856545895970737,0.8799698427376791,1.1409100058484496,0.8687252877558668,1.136802514096406,0.8645244181331936,0.3820730409127779,0.2304565270312969,0.042140309639099385,0.08369849668647926
91,1.0,1.5182290713546767,0.9074136628400677,1.1138736323573792,1.4474153937798102,0.8750533097815357,1.4591811762164135,0.8629389756412682,1.4495561664658005,0.851048585737116,1.4529880473754067,0.8556480342912155,0.3509345553705432,0.32548125357650226,0.3952386794403408,0.3269737791845263
92,1.0,1.1567973811410446,0.8568177981654564,0.8440750594320476,1.0779778676713772,0.9248302497783337,1.092635296315154,0.8942877080679732,1.0804868849416132,0.9233638766842021,1.0778697616818573,0.9244172275059589,0.3944615908639514,0.24395707357947907,0.2989486929510072,0.3673309610633183
93,1.0,1.1168726770932063,0.8180640915879862,0.5661051285109163,1.042656785218645,0.9158286369066476,1.0404044725360302,0.9383156593201228,1.0537468790794176,0.9413145189815408,1.0405643353035483,0.9358174499406892,0.15977602719589562,0.13032072065738995,0.19999015145773955,0.1606838424177528
94,1.0,1.2673586615999706,0.8513734715091658,1.004098443466343,1.2078239635975487,0.8993277975897066,1.2073093171602876,0.8995131395627816,1.207638390091058,0.8991626528309362,1.2074778459102584,0.8993788003860982,0.37979819405850457,0.30166056692482746,0.3223151172552097,0.41238135692808503
95,1.0,1.1390740505364656,0.8934723085921595,0.49216039327695327,1.091758492424521,0.858570353542365,1.110721780392574,0.8629114480316545,1.1083999750675007,0.884153366588637,1.069345857448904,0.8183435204853584,0.287248660861305,0.16330055011044792,0.20253062658133453,0.20280821902549243
96,1.0,1.2167923018869102,0.7248877182388442,1.051503642627148,1.1633266252949448,0.8285530874804322,1.167171926156358,0.8313376711030157,1.161792842976193,0.8316479348200511,1.161629728196154,0.8315181288534164,0.4421252802166335,0.2620454527078814,0.3550703562924974,0.3656797862246859
97,1.0,1.2509595577390769,0.7481750638447591,0.8688444018219927,1.1689393215797579,0.7860967463883927,1.2166617903128445,0.8108447621850037,1.1940785750542176,0.8113761065793965,1.1906479712900977,0.8543118599880598,0.1786343913322042,0.09467574983756363,0.1462519960395225,0.11456579757284388
