,R2,EBZ Range,EBPA(0.3) Range,EBPA(0.4) Range,EBPA(0.5) Range
33,0.04168512147353165,0.47751445781791435,0.4725906369372286,0.48033558362349926,0.4066743050461479
34,0.059546954162721266,0.5959817307629718,0.44711502889191057,0.5845192995875546,0.5994597724793082
35,0.07249888116292658,0.2545648483155021,0.05907885256780421,0.005758448242836445,0.2510972645552909
36,0.08123947716006319,0.4437616625146059,0.15509889927708642,0.5527115364443839,0.5343973702694862
37,0.07460238468460278,0.2890757254689609,0.2930460106827192,0.3036192065673069,0.3098250938760543
38,0.06329036494755136,0.449254981355905,0.4036121261625415,0.4327539348808239,0.4324104590284885
39,0.030373168513340598,0.2346897905427099,0.2574319943595622,0.18658168490965688,0.08294415030310276
40,0.03179152457258283,0.4195673725033704,0.46623844924373503,0.46442085375656006,0.309468559827475
41,0.060894810958379675,0.5308632795966387,0.2917936106744713,0.29525582011264295,0.29138384687293084
42,0.04014553598138171,0.548427157418327,0.5113827712197325,0.5014916080785224,0.09403653432837833
43,0.0602675851896195,0.4972208511199724,0.5285995684936682,0.581842120197038,0.32658742940929864
44,0.02097188924764537,0.03544613265957075,0.1611410321788127,0.09394531974264586,0.17156134187439165
45,0.04431782640599824,0.32995720395080785,0.14959315019867192,0.598987400311934,0.589972973065138
46,0.044683264797166666,0.5718087821496108,0.563868491220381,0.5919962295968199,0.11903896033884864
47,0.052991517091478646,0.20853700379605922,0.19722247686003413,0.22730527321348748,0.15008399231191838
48,0.02689887574344829,0.5968739243909474,0.5943085457807414,0.589786119569731,0.33630963466817365
49,0.028759171089893898,0.000452862539345511,0.0008355281552925309,0.00036206383120040986,0.0004162802919449593
50,0.09042505670972911,0.5219692906801723,0.5911130063052861,0.5054940722656635,0.45842189192051463
51,0.09805009672000231,0.010263685814525858,0.06873479058343546,0.0003750731486558134,0.2859690924062115
52,0.07311157215979569,0.07803010852728298,0.1737776993524094,0.1231666705496205,0.16811686847936147
53,0.09184551217031567,0.40445334845631686,0.4546324447811967,0.4045319153937811,0.4477472072908203
54,0.07446884734189008,0.2081394046903956,0.2522951475851697,0.26179847910274323,0.19880157820379585
55,0.0984078438117093,0.030702676833135878,0.00041964605750133277,0.0018476051572302588,0.051821701492065775
56,0.12879577641314888,0.2990507405190991,0.1038923484428469,0.001440704076082655,0.13473271682510413
57,0.06846045073939411,0.5494251235729456,0.5975040100193568,0.5877936050220118,0.5594134919126937
58,0.09816002716999328,0.13895415052728755,0.27187258426388083,0.25205048162536836,0.19435079827204416
59,0.035785945100255345,0.15018012624154697,0.29748207836909313,0.30475162980807746,0.26614817387231804
60,0.08096447662902628,0.12971064038863545,0.26509389370902603,0.11019038567412176,0.019910591314071135
61,0.112859387467389,0.2223703488274934,0.24259162786676014,0.1867335561972967,7.83089886116084e-05
62,0.041325150778931286,0.07654135327433087,0.47775287937460376,0.09320997087223826,0.12556463436428045
63,0.03954627155111545,0.19961756563278488,0.28164404794413456,0.20515899426194428,0.01649893354902865
64,0.06626041905518021,0.0026254148737356875,0.3139531361447404,0.002840792780192114,0.25646754073869904
65,0.046782335074588954,0.09766392894693032,0.015796083454559517,0.5306455783855089,0.17080103417266457
66,0.06916603393534682,0.16589413041551426,0.03531353015339689,0.5593123447178989,0.17705322311816174
67,0.046124225832608,0.24500457896020444,0.24355648523872975,0.20652869401054064,0.21939895911130614
68,0.06837851346894319,0.056828171919731996,0.0035234940771847745,0.007294087272401217,0.03114617065579739
69,0.050035761516928456,0.3480166163846653,0.26288783413494965,0.0002322590962684501,0.247828585713877
70,0.03325011062595706,0.5995984378518846,0.5854136310174859,0.5805233687174289,0.49346707347130003
71,0.049594813913923286,0.5975114283673003,0.15974971334139176,0.3083823842336746,0.3584644081758319
72,0.05419883734726949,0.4070359853240164,0.2192183305815496,0.4000999939663473,0.4387716270058122
73,0.05301609565313736,0.5948495583753338,0.5529450561287343,0.5927178737121409,0.5881680542336357
74,0.055786719590691036,0.5200804951610262,0.04839962181353752,0.24808347222380556,0.5675237223664383
75,0.052182439259378266,0.505408088518957,0.2916502211570122,0.42969865717556177,0.49253403655059147
76,0.055946364675280136,0.5932021422702634,0.5944497188350043,0.4593843747874258,0.5856728665986237
77,0.07805817925686076,0.26399891270038844,0.020490227330764332,0.09800503424487028,0.0985901234678015
78,0.03142126986777194,0.5880755970717365,0.5902398430499994,0.5925195385880223,0.5975833310153671
79,0.04271245356881337,0.596271363405257,0.5838604121366143,0.5908220994776122,0.5941824031572107
80,0.04005399638896823,2.7792247436653206e-05,0.24513265404504625,0.000841772402621177,0.3517602797633558
81,0.038019776600021316,9.630320549280924e-05,0.1295715131314339,0.0013589945724905572,0.0024052563604777255
82,0.05857265384702803,0.296106715794173,0.18465236938397545,0.2642440587551007,0.06998958844704473
83,0.04292390374857813,0.22844063724441177,0.1264220527093982,0.15400457047449456,0.15010512575505486
84,0.024519193153097585,0.5725741915490931,0.49530421500067523,0.4917622289586878,0.5288686162446428
85,0.05023159982100489,0.01860351135604066,0.5629823221250903,0.373037201556071,0.5884919258508179
86,0.0673083714401671,0.21274031067316335,0.3565894937015648,0.1934967785947831,0.06862570814942426
87,0.0216725554134094,6.381409740452426e-05,1.4761884394420832e-05,0.0007640067627150415,0.0005451640462195151
88,0.07719176090094515,4.855403739256747e-05,0.5762862381879518,0.4855980152890269,0.00707775739506078
89,0.034380223923632935,0.07940546442483443,0.0007812241544218335,0.17209806651037318,0.008911937938548609
90,0.052476086183772086,0.5438505754637569,0.33962163947188384,0.32667493367104816,0.009120518569604275
91,0.045900803517945565,0.3538290197331453,0.3446440689599559,0.3030892262939203,0.23762655362963692
92,0.025920916058447707,0.5894600561081134,0.3594369130938616,0.432354074562608,0.29005231818295796
93,0.04813351941438926,0.4076321502785364,0.3696999772891486,0.4131714699077216,0.3701719928897732
94,0.02229570043082696,0.5624627599489224,0.3708484453687859,0.40911152512316684,0.05339158767920038
95,0.0626212160566294,0.3705693619879211,0.40569265565576595,0.40575710858678904,0.3854224993255332
96,0.06343977603757944,0.3344464812252885,0.3219021762397434,0.31314322117391835,0.21447228332416202
97,0.035993082081655414,0.00012429431247240608,0.00013024190563704074,4.3227526957956286e-07,0.00015304626466061677
98,0.051645843709464234,0.08166483448983552,0.10209936478279213,0.10318137083214618,0.09055965546626044
99,0.06775557387100917,0.4856639953069415,0.32431235503534117,0.3975087738138595,0.39540215623537445
100,0.044408631495543305,0.575708142796261,0.560497377195871,0.599961940018797,0.5633650477421805
101,0.0871925756992541,0.5048382636857944,0.49254104923074615,0.47211065847601397,0.4446038152143551
102,0.06772402306821612,0.5209637117350143,0.5318633537571965,0.5762333405164105,0.5603937734631399
103,0.07278701793786002,0.5325049464399787,0.2246172218370185,0.4781116247478949,0.5957633401593401
104,0.09622335922764591,0.5165076744175064,0.32492656661817965,0.5970414640382027,0.548719463134861
105,0.06806168013998071,0.39906792760036214,0.40014764073363984,0.4016641199962676,0.4084307167093566
106,0.06361108943438754,0.5167581520129491,0.47920210759571735,0.5671235273886084,0.4009018614921802
107,0.12899046173856232,0.21551226217781494,0.055576598270815625,0.21411408513487618,0.16434022622562627
108,0.05546555213008775,0.37171775970386556,0.24676860168733805,0.18493532836396886,0.11337073322415703
109,0.049366731524778884,0.06578883903446486,0.290368604791168,0.14822396832506235,0.011478623876887362
110,0.06255387204925167,0.2918643045291409,0.0001843635882665673,0.1375510073835532,0.0561797151108121
111,0.07185493412151622,0.34843055811765755,0.2691996364035264,0.06289051678525936,0.11392678290305758
112,0.0789871668957558,0.10952223969447028,0.0004945436229193412,0.06443977694496772,0.12307629159043798
113,0.039794251953454096,0.13676895595255278,0.5727261833143941,0.5201438534853137,0.5946399342398181
114,0.033077639881202936,0.5282162738189228,0.515698512750429,0.3567389979542792,0.22278903670120065
115,0.06872983545251632,0.10427765912385412,0.27630503349587665,0.3681577417801626,0.32324322276254613
116,0.0655256801797155,0.00026705898206391687,0.06114090047555054,0.006032325796365923,0.2275980872725294
117,0.11465150636893451,0.1410048321419035,0.4771866447532567,0.017710538083150373,0.00047481719203701367
118,0.058030405975719845,0.08220859936071023,0.1700517875343447,0.2970865588709549,0.12815518951934046
119,0.10603048389405179,0.0806444870083699,0.0003434619198567912,0.20968134476182,0.19717458225823248
120,0.06712371127361005,0.5630573997739649,0.3574063834859408,0.5404210292452569,0.5657512061992556
121,0.03742406421897726,0.14604326674334855,0.13831288020536625,0.1409402494123153,0.21587208190113838
122,0.05519240536939207,0.4070761590629062,0.3682448612696335,0.2794178327058312,0.001223510118610105
123,0.04611196485333913,0.5999763558237199,0.5693842104840401,0.5575243608374805,0.5639429125286453
124,0.0780170647862305,0.39323576498638657,0.3792952513469403,0.4094513733677345,0.40530958747704904
125,0.025546169498022686,0.5998340998156523,0.3567862700163742,0.5702283424242559,0.5136472245285919
126,0.05624525225105226,0.444174749349211,0.2375508579707537,0.3733042035390265,0.21340027477473922
127,0.08175344677564178,0.34496909390734953,0.18616628238881994,0.3375341214193335,0.27067103856113783
128,0.054246366220257025,0.5539251998141413,0.4335811008445144,0.5385894531368633,0.5057136527895553
129,0.041044510944130086,0.33123116193930247,3.3657079506754783e-05,0.3408405943620879,0.07404951440587482
130,0.07748885090896518,0.16463187746684294,0.008771283693827958,0.31418487139812645,0.3226949876237384
131,0.06418432305324195,0.3934756554948434,0.3483323146729931,0.3983231683547368,0.43785914286629735
132,0.07726665271784416,0.5366471049376116,0.5106026706645856,0.47691666027917123,0.539154720663303
133,0.06165201171728485,0.3874549459823269,0.4006262450357575,0.36990190099762366,0.3975958149464448
134,0.0704655489065612,0.6000000000000001,0.2925060413103616,0.30129400396526584,0.5927238101836039
135,0.09290509461864715,0.5854205211281878,0.030387510125407302,0.10313795375090817,1.954052641195414e-05
136,0.03714813447668652,0.09675717435578446,0.07649226087423877,0.03936516112228494,0.06554443975148405
137,0.0431404872282124,0.5600937642466037,0.4993707528682009,0.4896867833208125,0.5641072829976576
138,0.09500730019062209,0.4838288513740536,0.25535605383238735,0.39222700451329884,0.5811321683610464
139,0.023475364711240343,0.5287952996906797,0.5628978203926086,0.5964153682235788,0.598538111191719
140,0.09797244829951546,0.2515201123824422,0.31513924640089763,0.5008834272511825,0.1041889256405718
141,0.08811386534218735,0.29573541464088837,0.45556907913897815,0.47659649523534164,0.4746009043322813
142,0.03394658360802638,0.22772996511837829,0.5467247041771416,0.5997952147493884,0.39646654281108706
143,0.10501977018121356,0.14251641545278804,0.2679357175863416,0.27604972835974984,0.27465301193780545
144,0.08886328215843986,0.2125479346385637,0.0002329539910618239,0.05765314328295379,0.2374018432072882
145,0.06681524104836989,0.012502152541668088,0.06765970810841493,0.021543130313893877,0.24556302103812333
146,0.024862299556323797,0.40658645731096543,0.5912451157746428,0.5999583545520333,0.5233836991426646
147,0.04223549402807203,0.09304150833606528,3.230512552243603e-06,0.08082410705482612,0.023156628814741342
148,0.09239817428544428,0.17980810517489243,0.2229135519824017,0.2560434576628252,0.09723821660773835
149,0.06678002464664978,0.0003167269390210725,0.09869943405817705,0.10774912429729999,0.03597914618567488
150,0.0502176213372989,0.11196487953985668,0.26401614987352007,0.021321239177944373,0.09430538044578263
151,0.03931318117329663,0.10088256872045465,0.0032555196263813757,0.0005117610206930578,0.4128325188692893
152,0.03704090026510842,0.44642901434549753,0.33667441098895257,0.31939441132364366,0.26481349765148354
153,0.06704053289564604,0.002126409207961366,0.1453096908882231,0.07563860203295958,0.4609624841430192
154,0.06450607051598911,0.10925436696201374,0.02674173653764389,0.08866128821510877,0.24005977681169277
155,0.04585070803301072,0.13486976434776987,0.04270943564529428,0.5932259406437037,0.3088713242326059
156,0.06404727337852101,0.17589781955894113,0.13106426033871332,0.5328900898400241,0.4651355140990391
157,0.0753050629509957,0.5571613098904677,0.5118482247997186,0.5166003776635472,0.5604651255878094
158,0.05653178253893021,0.015624991409400324,0.1753376051362524,0.10440216316326234,0.05385938344893271
159,0.08109654023247304,0.4298997275110992,0.41102549320171056,0.49389560821901646,0.3365250577524733
160,0.07248166339794171,0.37104307325427033,0.1845876190730018,0.35044284708124307,0.35516471676578076
161,0.06426902175689819,0.46800154848913667,0.003731314674000785,0.4405319067258562,0.4916520596004902
162,0.07654811563647423,0.4837979602556445,0.10102377516225225,0.2396062535281286,0.2152711629855828
163,0.0534979650496239,0.4138804334210847,0.35532725581733515,0.3876322483383353,0.3906616520480315
164,0.07167108369500907,0.02240484069349047,0.5071430564887515,0.000326817237199295,0.27012038877163724
165,0.06876731728874952,0.4455331129817749,0.0019938422189772487,0.3984384951586455,0.38968908342513753
166,0.05205888843427564,0.14130072321852538,0.056318583626834395,0.1361667995267669,0.14269432093882628
167,0.04378053049154096,0.33804003822981266,0.005140563295679912,0.344368943309714,0.32050840327755825
168,0.052389710038644344,0.49134780158426317,0.00023174741323694903,0.2847227515427381,0.30494374518564193
169,0.059821191947334595,0.1436505201899746,0.4206665848276231,0.02518149754985033,0.3780116029575954
170,0.03098958798659024,0.5908299598565941,0.5752342886422179,0.5893805105085275,0.5818231869736407
171,0.09507044473005655,0.5914854884444528,0.14046707367746025,0.09814103269838215,0.4548777112772051
172,0.03610111619180101,0.5066330368022799,2.2922274308889712e-05,0.5015334085585694,0.44128906667015666
173,0.06213003333173195,0.4107669251410575,0.03549116048820855,7.0923876175355005e-06,0.2528625344220664
174,0.026385735207896666,0.5956747349125373,0.501454462974881,0.596475519789537,0.5922081980526726
175,0.07440878634594783,0.5999137221402686,0.5952848827041284,0.5772474118362008,0.5376013288621989
176,0.03881546358995114,0.5857765259462907,0.554782447714148,0.5983742090015581,0.5999694252135029
177,0.04916574527022122,0.5976904036968987,0.5719456217311819,0.5932143737965542,0.5988683031953458
178,0.031149242882233974,0.05622472255266997,0.15400085131553232,0.13633550731594823,0.05044630739459932
179,0.08697477556379707,0.5963535000973252,0.5922275462579945,0.597164043345658,0.5988635349707948
180,0.1127211816078556,0.18112446544698368,0.11521022787674573,0.21983618526133364,0.17836917249283746
181,0.032718158201546665,0.5752128047163964,0.5596085143871175,0.5181666860128139,0.582380166014655
182,0.025314874154217404,0.599929803679407,0.5041377251465621,0.5839206087661722,0.5756240677185467
183,0.04026453221459991,0.4043187307561913,0.29761367292359786,0.36816560730823344,0.38343851723212397
184,0.05893725592184118,0.3118076685301674,0.23131350709878307,0.3200154163332952,0.28391070396438145
185,0.03136108974455831,0.15113547667986316,0.10044173828182557,0.15438385269971533,0.12180245814398616
186,0.03056308781875461,0.4972110076649876,0.2512617247136739,0.5993278056248336,0.44741781778444634
187,0.0574427791289116,0.08842180685450063,0.05764200462518643,0.15627000878655517,0.1158776962365603
188,0.056470996533119155,0.4383375378301221,0.28558831710620947,0.299995477695264,0.4394198372071252
189,0.03971987677202571,0.4540530187985008,0.34159696039965726,0.18301552186708503,0.4549894275747032
190,0.04044685049236785,0.599765809849653,0.574628460387992,0.5604730037563451,0.59811059370264
191,0.054981791609666764,0.5883214381392349,0.48702679351455147,0.5938930023407728,0.5811662945303226
192,0.06597971349846943,0.5961557849135373,0.5624862814101245,0.5538125133482243,0.5903521696626011
193,0.01895879695868563,0.00035147016641778883,0.0017649096569006817,0.0015246976907863363,0.00020626258631384342
194,0.052111518072803675,0.21011763601434963,0.2111683209641655,0.20710500545023414,0.19469215209017443
195,0.06727470420418358,0.5388040948221424,0.08883032127675583,0.5527274717790063,0.5642458409531916
196,0.0892547647267411,0.14120736637654896,0.1410345242509241,0.12437579244560804,0.13169751341926095
197,0.028395590212868194,0.2565042639827566,0.23757456290472512,0.26854648178898244,0.26883474322740886
198,0.02976474366656301,0.5911877981037292,0.19829539599479518,0.586126118944613,0.5871823603113164
199,0.035696396339110925,0.520102362575638,0.5863658713101785,0.5961999142972313,0.5995755585111319
200,0.037793482399895995,0.5207520550759883,0.5987528220147232,0.4636481853654826,0.5368720471516855
201,0.10572275530675235,0.4586583311752127,0.06755435482323746,0.015985322021268566,0.5139327967737073
202,0.05410362449613104,0.13780964983560984,0.13851187745407423,0.0023311971730818337,0.19225401237431694
203,0.07986401505764529,0.4858943256938376,0.2628461811078088,9.792243564199499e-05,0.4337994344591851
204,0.09643753753392648,0.4479788584875072,0.09355343059742027,0.05421312824395963,0.5320237153109277
205,0.04652222284024232,0.42128117869478965,0.41291056156263994,0.09376320031329666,0.4248529589684139
206,0.09500565797669946,0.28651594070260067,8.689073909184941e-05,0.02300737981163936,0.27044223216434804
207,0.025026319842860967,0.5249141702120854,0.5459762722646373,0.43941426948853635,0.5890283392646288
208,0.057132113958019315,0.007371086098315938,0.26992473080397383,0.3452554922158182,0.0036027482914237074
209,0.059624287425582345,0.20996205147946445,0.24602397403700593,0.10879954700077066,0.21980764128553787
210,0.07765507422528706,0.44695715902400057,0.35761990978853386,0.4180835711832971,0.41895435048108687
211,0.0767998036046309,0.5282671949116797,0.07757891011095086,0.36003822941522245,0.5656922040867424
212,0.09189628310311382,0.52230779445966,0.5062038463359568,0.5053693716222557,0.5995117600524956
213,0.041157425129394354,0.4051168156348828,0.36581955078883666,0.39152996638107196,0.42163877485658985
214,0.06919008998175413,0.4740814565960586,0.00033889696720412754,0.34065598824429577,0.5336651612040392
215,0.11978566135810953,0.2814217122184527,0.25351553528065796,0.24535615465539518,0.2813465647531309
216,0.10410462184453806,0.4082786294602617,0.3381491836384424,0.1671165453053537,0.5821856566390363
217,0.05729611230840459,0.5945842675031605,0.553524743408811,0.5354358593006239,0.5995715307443323
218,0.11791888159879516,0.4573686859430185,0.3430504468971418,0.3164654532027702,0.5955484136251973
219,0.09047547496024722,0.12219274439757122,0.14153175284515374,0.13392392799238617,0.12306588562940846
220,0.07137307088424982,0.20596557844954122,0.14399666736500105,0.1416772839803111,0.20333999641575606
221,0.07576012378493036,0.5318381435915633,0.15817696753955657,0.25884644255903433,0.42982842495376317
222,0.0820243918932031,0.16649827158974628,0.1391653513789618,0.15476320930048593,0.16360528770114746
223,0.03996801592722132,0.36881796718359794,0.3199881230673375,0.2791763648369867,0.3673948464957725
224,0.05725890770189879,0.23123103596708328,0.2413446067308106,0.2227186603933211,0.235534389096287
225,0.07757194098464337,0.48737092885832145,0.17908202350702307,0.5247823673762408,0.38996510206679624
226,0.060742705886557724,0.5146541938388851,0.2600300663387145,0.11499826801370527,0.45411779494438387
227,0.08107254679051734,0.5631204141823929,0.5435248052833258,0.5966521531180264,0.5375407441103528
228,0.0670385420869688,0.5159111451408644,0.1579144520899799,0.19071857266709236,0.47081472942548197
229,0.09940580003159472,0.5255378788497527,0.025911945453627627,0.3418610062516628,0.3867628440891522
230,0.06789164576472972,0.30073038291895315,0.31382841087943814,0.0020087001857758136,0.26422782076586426
231,0.027344598380711016,0.3685771841679857,0.2966394666000415,0.00032212328916347843,0.21710118337436013
232,0.04555585224976422,0.3021450453692701,0.3774408525505667,0.1496710951563046,0.3059677680558138
233,0.07355282467779023,0.08342955625235504,0.040809793516949244,0.505836265830472,0.035927732701588666
234,0.043652672288368555,0.5764234716132045,0.5088712510568241,0.05035850156146604,0.47817952290623467
235,0.10299768811485133,0.2939166016006536,0.040912964510070204,0.017776691155945823,0.0003439472052589876
236,0.03413071914520249,0.2202606310775651,0.28226713371595136,0.31981581750057786,0.3315760489911632
237,0.047159248469137105,0.31900562396672427,0.2025452209075813,0.015103491238113831,0.3360463059057762
238,0.08982034769557545,0.5188043105374115,0.047148034331815025,0.3951468897190855,0.059165140152266926
239,0.032377903154857446,0.48208622259093703,0.46940842828881846,0.18737424247682732,0.44759685450771425
240,0.027968066517082946,0.5493190634553078,0.5646811197718198,0.10906894991779503,0.16807075447548403
241,0.05876052554814282,0.01249382367690155,0.08082053782550203,0.003128378915359442,0.2992535423916197
242,0.04757899814757194,0.5011226602443726,0.02517467993802769,0.0004668839813536385,0.06560045736074271
243,0.0407596606293259,0.36646524247831813,0.26269621951222644,0.3752331454741751,0.12758233815068243
244,0.05648818143318646,0.19196297219427472,0.059453876928608373,0.011029307061555471,0.002993456558990415
245,0.028774385036763772,0.5895665786392323,0.5584748770018411,0.34272650232818,0.19704063511633674
246,0.045508688326558744,0.5959935781606214,0.557124947354313,0.12267617170145617,0.4083922439402612
247,0.05615336208409505,0.316388752110757,0.0027655617435983215,0.001324636293543957,0.0005280303953527632
248,0.025076611228517454,0.0002024497733719155,0.0059302563419803,0.004295119645495227,0.0025176702965616915
249,0.1193181690327948,0.17120647347738438,0.24835164595623582,0.18979708054560962,0.17810599383279302
250,0.06813586155564544,0.2154876455366188,0.29932766028888147,0.19351845163160952,0.26480193223004744
251,0.0639970334113541,0.40015699354031775,0.49560567530271105,0.4212520250069868,0.42121802344953896
252,0.05732248939459905,0.46135559676320126,0.4741831551320681,0.3887887124654178,0.232173433039067
253,0.07549739472512018,0.5996452803557889,0.5751280343964393,0.36034203850350643,0.5533752353160921
254,0.12260989272470868,0.21800204464522888,0.3481204168558215,1.4222687987341942e-06,0.26807517414012483
255,0.06524925828585726,0.210121178689318,0.10873223985272762,0.0978224274731152,0.15362374354160258
256,0.07969610103036517,0.562560649404411,0.2681322364019366,0.5850516404480733,0.5805712524420878
257,0.08491062136965855,0.29306907766050616,0.2515616363729499,0.13144759108746662,0.07585710221114084
258,0.043666174598246066,0.03565057161261065,0.0036211725296995123,0.08595692544919009,0.02777449140373167
259,0.14156217203335286,0.5881431251934705,0.22489473887492184,0.464273830630611,0.45215483250608435
260,0.053885803650968844,0.1987841920342428,0.0031318481675511878,0.006748861873384859,0.0028968003345961613
261,0.06945865308175225,0.11193666521920165,0.27255838913591823,0.15405182464778744,0.21307446963918653
262,0.06184274082892893,0.07268082800410347,0.057705622152027014,0.0009338281769439849,0.0016312397311140092
263,0.056237902383824534,0.5183478704895809,0.36227563374253746,0.28730060250020195,0.13438717965577396
264,0.04495880948110287,0.3370489977683182,0.17017655548689725,0.29139795908780863,0.285099279361122
265,0.07199198997807954,0.19783320885862055,0.3797172333911659,0.3253861222292449,0.5651672955294915
266,0.04674064767807251,0.3750912243277841,0.004327138638698047,0.022484013206542475,0.10263983671724453
267,0.07647464210480259,0.00025886774018846204,0.00023960641225362345,0.030740902847098295,5.176797185924009e-06
268,0.03761836640785332,0.1069575030658525,0.06178734800980745,0.2894787487619631,0.49217735690288245
269,0.0438116201940536,0.13337909650449897,0.016579551292721373,0.08542001002809396,0.00011478282874888279
270,0.061876622332376674,0.11525065336047702,0.0948118516448131,0.1182717922871499,0.11945645044586439
271,0.047588451339350524,0.545712434500243,0.44716078601360887,0.5346828206938661,0.5533964612976735
272,0.03263290366097671,0.13549442698370928,0.13874455887744097,0.3105457964526579,0.26528024731033895
273,0.055722399202980055,0.22451544166554538,0.15089811992453472,0.14827163299783674,0.5581428093726561
274,0.06254004990380879,0.22589007325760413,0.5954982326660226,0.588293568675365,0.5852870938740601
275,0.05299051534461585,7.029655186840955e-07,0.22402839594558988,0.003234246584518985,0.004260342663218841
276,0.07669916834695722,0.10254299657372667,0.4273452973165056,0.002094491797915987,0.29692727036517674
277,0.10045457642806022,0.31542408734209737,0.14190624639687854,0.00025449524965925896,0.010631469653389791
278,0.023556948286960866,0.20334191282671688,0.28117731540916857,0.23447422523526507,0.2250015015667609
279,0.0370304193151223,0.00018882126199604166,0.009657357453226156,0.25743504900173586,0.0012142819280493988
280,0.05506193984009422,0.3483127117922298,0.17791138637443915,0.016251215298308197,0.32420333322143957
281,0.0805969467405665,0.00365492619560448,0.1854370254766845,0.22011299277507412,0.13460265853910025
282,0.11454946149634637,0.18923659154487482,0.0023696028063040497,0.0016446489596496638,0.12490927032048693
283,0.040051579213927435,0.001937925516480643,0.21006888427851067,3.981275490694269e-05,0.005457663233182752
284,0.05493259546409157,0.012743696926637682,0.04212995944508091,0.12465060741112555,0.0036933247250926504
285,0.12032832745344946,0.1648994766383789,0.4957390596466279,0.4308961721514081,0.3797857024947534
286,0.08750587907919116,0.19473454192443007,0.2127533053353704,0.1589807441102028,0.0011053436994419297
287,0.049791814241373356,0.05914614395953599,0.13952143951261597,0.24159543308176357,0.11451681490627164
288,0.08868033293789579,0.0035236854491726977,0.11055619484477319,0.23545763916392237,0.006047274537016367
289,0.09073294604597826,0.5222519122772219,0.012089554055974672,0.05689695740838108,0.43474075696504577
290,0.04697426171317631,0.2086167263620936,2.3848887347632797e-05,0.3188488444325489,0.17673554018451465
291,0.029727964195935264,0.14506456370403453,0.10048685149431491,0.0014496409686386436,0.15364814538511118
292,0.014898617082665266,0.5972811342407518,0.5699861389571969,0.005899374580024874,0.5629518468156037
293,0.055392134093081524,0.00869725871596383,0.043889399771722015,0.4585513237549519,0.311276781986087
