,SO,PO,True PO,QUAN,True QUAN,EBZ,True EBZ,EBPA(0.3),True EBPA(0.3),EBPA(0.4),True EBPA(0.4),EBPA(0.5),True EBPA(0.5),EBZ Range,EBPA(0.3) Range,EBPA(0.4) Range,EBPA(0.5) Range
10,1.0,1.0826331869703747,0.9769150258728401,1.0022397934563663,0.9585342287199246,1.0808746436195884,0.9833973027564187,1.0553085071493709,0.9715282372663157,1.0564735103526472,0.9730393361565745,1.05632345905725,0.9724879757449768,5.321728373330113,3.0356525878691554,2.745384816440577,2.7430307756539354
11,1.0,1.1532256202871956,0.9773781668763971,1.013314187971553,0.930566363988903,1.1387701798259204,0.9684321110460694,1.1460766350748706,0.9664620412728464,1.143065286049375,0.9527079752714439,1.1389762100881373,0.968758427980899,5.4057703945902,3.587207022382874,4.0689261729311195,5.0057571669696275
12,1.0,0.9719656152236128,0.9615190321545027,0.9351179882417542,0.9376411405082995,0.9241653943344608,0.8909693417143623,0.9172444547011934,0.8838487549222471,0.928909834658889,0.9163288835497394,0.917242133172947,0.8838241190521114,1.3644649268438174,2.0170138236734125,2.1167349924138383,1.9561347649819252
13,1.0,0.9801944085446882,0.8777757963578322,0.9592121200891025,0.8939689854127898,0.943739379449753,0.8626908868185243,0.9418507956354917,0.8613411684682948,0.941436852109318,0.8591185203590046,0.9463921822993913,0.8681559213211929,2.380018251937772,2.496055990606511,2.1361035858450044,2.031003658748654
14,1.0,1.1612249155894785,0.9294080455064987,1.0757410606447417,0.976701249133343,1.135798257913291,0.9463881770059103,1.1492453989807738,0.9474422019161123,1.1452682554441624,0.94207676783078,1.1349714820903656,0.9344754218032315,5.033391522945315,3.543986346015999,3.6641556580418895,3.9854274119322923
15,1.0,1.0742841143889401,0.920671794202,1.0234193086173966,0.922213662933052,1.0327730395765304,0.9620044642397063,1.0654348706251804,0.9477633590080212,1.0568063407650938,0.9352861592347873,1.0509608280332,0.9356929633523388,2.747491768371213,1.3248766782407877,1.7724345835717519,2.0005346173675354
16,1.0,1.2133989431838321,0.9165450086171298,1.088771166613392,0.9807152318401782,1.1722624030852304,0.9772000170260526,1.1768822451423029,0.9733882883956382,1.172128477956496,0.9771335695994163,1.1720446525273451,0.977078355960431,3.5763708938248833,3.2378988643259214,3.583872467079083,3.7652132075951252
17,1.0,1.0686495519833088,0.8646315176143287,1.0198189490127931,0.9321112537912386,1.03810206884204,0.9184815144516437,1.0353782027692795,0.9354552149320934,1.033973149202693,0.9372699807572062,1.0328009318238638,0.9383170530510325,4.678345495673598,3.012464793625515,3.3875447055287884,3.455013082537851
18,1.0,1.1377120131660008,0.9701286468424707,1.038847846622405,0.9823636739600281,1.1137021268927376,0.966130453701392,1.1123957733445433,0.9730521863859273,1.1023660668494935,0.9488750914887304,1.1023555694918767,0.9487868039944551,5.112997089945111,2.21514804190772,3.2696607064819903,2.7186620122495526
19,1.0,1.0460283501221481,0.9555317635077192,1.0166060425169012,0.9694522936342038,1.0055246813629646,0.9499884180440958,1.0054509290471796,0.949722019611951,1.0054175988854344,0.9495616472447399,1.0056469075639374,0.949685073239445,3.7064199327175413,3.001556385786178,3.3238729358954244,3.526808293964965
20,1.0,0.9775452691630772,0.9287918318874362,0.9716759855210261,0.9242859482092948,0.9616080897043849,0.890529931699916,0.9692585988219821,0.9007860228256246,0.9585978994971399,0.8971591664103123,0.9650352134900428,0.8952741096641507,2.370155681546893,1.228402125288208,1.4094321602436324,1.2365268793642823
21,1.0,1.1076793211349696,0.9523489787169487,0.9996733412523245,0.9195372500558303,1.0928609721232438,0.9752716946366188,1.106122223729774,0.9506748432372685,1.1053576478973832,0.9473290800185952,1.092818526466454,0.9751023397215909,4.868472808319526,4.103890240082829,3.7044334104085626,4.957428316710584
22,1.0,1.1181829431330788,0.9519976399385918,1.0207739862020169,0.9559733844614169,1.0857541240490098,0.9711903056054283,1.0862704023374181,0.9700513618292926,1.0858482647716934,0.9711445034197442,1.0865301225330062,0.9707836659314897,3.7632683259716146,2.5448997280843373,3.2404838586001135,3.3918088570555778
23,1.0,1.135504301266043,0.9744284864950246,1.0190605631659226,0.9554271257139336,1.1229481479444088,0.9890604112091524,1.130238929228083,0.9661364060209934,1.1248561058750208,0.9693655262517021,1.1193150325197294,0.9783749383392404,5.635301275122516,4.392520400860438,4.187454525955298,4.6593583810444565
24,1.0,1.1474443757840491,0.9645940745618912,1.0709192006337693,0.9879690575560602,1.134975008784714,0.9693797240365555,1.1198345199911557,0.9517234850883326,1.1212493851582428,0.9495719390272082,1.1204028482526756,0.938781530943888,4.800282377447484,2.984548455298828,3.1372873682073754,2.360257407857964
25,1.0,1.0453067562493958,0.8898372321606989,1.0107488800087003,0.9469824972390768,1.0332054575800345,0.9297049431042234,1.0200964172541191,0.9535065800927897,1.0230827562986642,0.9380283762735909,1.0326836494043212,0.9292312952516478,5.043789226266935,2.1127633828738164,2.0840459334128805,4.076495146389173
26,1.0,1.1078376547047717,0.9632503177850934,1.0558819980752026,0.9910782952232782,1.0936449521846339,0.9844283116152339,1.0933907012300375,0.9616323895748186,1.0868419864385748,0.9737013926374058,1.0883129209468683,0.9868804337596268,5.203005909834099,1.714689572426121,1.8599840469597955,2.850880900342516
27,1.0,1.0255829578304378,0.9553965296944483,0.9912410664014889,0.9429207404822099,1.0196345425542894,0.9517683826899643,1.0082765504370679,0.9530575623514369,1.0089449349029118,0.9606268202698482,1.0008183870007812,0.9516777622221787,1.484666181783181,2.002976040066187,1.054929493764623,1.9685810514184836
28,1.0,1.1486435572606684,0.9266171776484238,1.0401703679823608,0.9454209459714892,1.1233862470345561,0.9365514917417207,1.140986082304331,0.9105308298738309,1.1321025806351137,0.9190542741427704,1.13241275950655,0.9200246863475121,4.804895392914111,2.914600489869663,2.340209100454633,2.3604363935318227
29,1.0,1.056202710376131,0.9366044218177801,1.0206197388677465,0.9489637111084277,1.0311883428793434,0.9499244241681176,1.044021016797009,0.9508065358658215,1.03498999831616,0.9506599982902143,1.0420979476343337,0.9440903278742683,2.7835715047813947,1.9872423444078868,2.399876077901358,4.384835433296467
30,1.0,1.112362315511551,0.9514992046756983,1.0636715330169058,0.9772269306389054,1.1011128031156772,0.970802230163466,1.0926631164141056,0.9606147426060299,1.09945855969423,0.958744116214117,1.0913703179730903,0.9522139074487761,4.698855288243902,2.401848125926247,2.580774508311908,3.6474730278612277
31,1.0,1.0780159812648675,0.9407637211846798,1.017235020232665,0.9502137575157937,1.0520310006285511,0.905555719723362,1.057456909909035,0.9173444081398119,1.0575573538794232,0.9198990443834197,1.0522782467076734,0.9086885175097559,4.620215416177141,1.8761932440250089,1.5925243099514166,2.40519619037688
32,1.0,1.0439678243639743,0.9596477274974039,1.0133193046624915,0.9607321193982952,1.0291065237122636,0.9545437659644044,1.0322578140312684,0.9449397778275718,1.026915661556834,0.9311886956366736,1.033850987516036,0.9472992462594668,4.092553618830583,2.0234368922177692,1.2533227149695874,1.2850238962330685
33,1.0,1.0046752742190623,0.9433424448054997,0.9492997321119522,0.9244769237645184,0.985767617477771,0.9177489891547514,0.9866600212227604,0.9123805247615476,0.9847631228357849,0.9064015587017772,0.9847878736111131,0.9066148038508456,3.3156549036058434,2.211044832769244,2.7708410893801503,3.0724560127272893
34,1.0,1.1319837013049199,0.9038532121383778,1.0147835459138992,0.9195379326969586,1.105742712977341,0.9488036480971652,1.1137102643329861,0.9134572910623955,1.1116787640625676,0.9292544119597971,1.105723964439517,0.948792962205902,5.092091949552629,3.63928859880269,4.234476927793389,4.971151873312208
35,1.0,1.0530009731609762,0.9749806283362225,1.0207894606695112,0.9792054209407394,1.0415814843834679,0.9778041364981377,1.0416529572506859,0.9867244492270529,1.0425143076379422,0.9871595921759801,1.0413567910754695,0.9860298980737474,4.132816623946623,1.8218205953781084,1.2890759575522353,1.1745180821170087
36,1.0,1.0651739188538902,0.9240610522513896,0.9913892909610911,0.9127985088430552,1.0334885519326347,0.926434579063341,1.0381682987610348,0.8991439687138784,1.038543899192367,0.9071517845832835,1.037345187447447,0.9000745508199222,2.540196895852219,2.4706220027883665,2.8112581964398444,2.406692515941469
37,1.0,1.0532431489739342,0.9353773937787905,1.0039364547894714,0.9693656903087463,1.0076164219310981,0.9345389942286179,1.0175659052648416,0.9144227207955509,1.0073256200501362,0.9339960737791819,1.0072587263745503,0.9338968978671373,4.086294559980341,3.022114148276617,3.739697006106148,3.9130249804869957
38,1.0,1.0919261811462706,0.9065432492946256,1.0345111654379915,0.9532107178408729,1.062852873414822,0.915531712472831,1.0693020146577554,0.9047731832096271,1.0627705293224328,0.9005500677861067,1.062856967334541,0.9155341063454385,4.375437544299006,1.889646842793641,2.20805952370272,4.342654728124327
39,1.0,1.017571129762934,0.9606642207771597,0.9956417206227723,0.9657325883946954,0.9774139618675407,0.90323740072176,0.9936337758586554,0.9198162788391961,1.006613008053993,0.9353888159616046,0.9746018227958527,0.9166945552862359,2.843986002135239,0.9961456346073756,1.608626708696778,2.0639228092472686
40,1.0,1.018849696611204,0.9444813924592202,0.9868153443509898,0.9568957918469556,0.9843336128804547,0.9629462703737444,0.9955817625361963,0.9368809347705285,0.995367793069283,0.9398452204105051,1.0004850179592768,0.9493399515837102,3.429864345977877,2.2257923796661343,2.187300171172591,3.098508240842727
41,1.0,1.1354129049263952,0.8997379882462434,1.0402910544047919,0.9365314799617409,1.1164723352395374,0.9255911023990889,1.1134846259929656,0.9424974431923574,1.1137941719096682,0.9423042317020152,1.1164823350419952,0.9255866193054592,5.194942930504012,3.0166897698544646,3.9091972640926516,4.504465111773294
42,1.0,1.0845645808773,0.9305698322308462,1.030392126969676,0.9679176234270426,1.0577031084124755,0.9157905065912552,1.0653038309028,0.933906402605465,1.0677794838973187,0.9470537336688163,1.0664621422996683,0.9351415776135424,2.0213510951102998,1.9348577647029,1.9761922318441476,1.657157896273568
43,1.0,1.1569254698755989,0.8808790552715262,1.0518241433505149,0.9346511387774932,1.1175265859721597,0.9403158897406209,1.1227643593619443,0.9337860998807748,1.1249176415549074,0.9215645031081369,1.122787944154376,0.934243296818402,4.192519916552176,2.9824331165804976,2.7828277621067485,3.3337416806723357
44,1.0,0.9675817868950417,0.8972358470008489,0.9615800583960913,0.9279090487396165,0.9580202044916644,0.9335814139304477,0.9515046037414392,0.9143492955742408,0.952796330937356,0.9060530672632953,0.9539734503060102,0.8969655012313282,5.014490777894928,1.0782725909640845,1.1854578541665894,1.3394621198854522
45,1.0,1.0757049617587484,0.867254309505734,1.0252214455709823,0.9285144071272966,1.045067968976015,0.9223678607824902,1.0629096748727282,0.8821476358734548,1.0366421689386374,0.911495310886898,1.036839225100855,0.9114853347787393,3.0438561209366233,2.9886033293072756,2.7487208847401225,2.7830855185524617
46,1.0,1.0171415762153195,0.9777351839308914,0.9773659426078047,0.9506047450742768,0.9977403833951379,0.9636634937942882,1.0034198443276499,0.9614584389851102,1.000474801843691,0.962578160060034,1.0156497022189637,0.9772698165545418,2.6602753676581425,2.1992914293061103,3.0936866154904177,3.3663110310712536
47,1.0,1.0219487380835977,0.9292875886673887,1.0146439883718612,0.9541921689086993,1.0175349685199788,0.9400564159941863,1.012682727534098,0.9452206802651986,1.0126619522211235,0.9456711751864055,1.0125321573504171,0.9454314071532343,4.842721174721009,2.6356711163628788,2.730203357762279,3.0185482162875705
48,1.0,1.1392911264630878,0.9032747699940753,1.0742375063171807,0.970743345859948,1.1179899119354653,0.9470012183035108,1.1314036464420334,0.9293097074148555,1.1297816737868625,0.9291712541452898,1.1180092657666802,0.9469908968949435,5.185377669784486,2.580357209141992,1.1236631590742008,4.75977460568922
49,1.0,1.0158862877830668,0.9175893861993061,0.9604044664314836,0.9037006060114354,1.0048906823390047,0.934750908775038,0.9992116177699737,0.9524600883589505,0.9975499830389666,0.9567882983252709,1.0036822194277295,0.960645902327098,5.668032358147179,2.3352261635869023,2.3550536723912776,3.504906792255191
50,1.0,1.114310082259203,0.938267457603005,1.043686006942945,0.9355528143294775,1.0957049803041823,0.9650463840687725,1.090835239357915,0.9583404640369461,1.09165625031576,0.9592002450814225,1.0954827136747827,0.9658288099904349,4.559321678500459,2.8821312461760655,2.3154652300613963,4.235460720787715
51,1.0,1.0694645334502573,0.9117019399760119,0.988938396265511,0.9191660708274256,1.05764394903395,0.922466632352699,1.0547349911639559,0.9040099157677002,1.054800529084003,0.9041230276242682,1.054726948303973,0.9040778844717793,4.831201621481082,3.003598949960366,3.9621751941963996,3.812840189661532
52,1.0,1.0492463090220503,0.9166481967587335,0.9646405038459586,0.9300310754336463,1.034512091099966,0.919898500834968,1.0253753833521206,0.9058160032714524,1.0263932459811997,0.9064329594470678,1.0325412344626121,0.9201193907747162,5.031176201395112,3.0225286869808645,3.599055914453796,4.331955559997266
53,1.0,1.1023992743080115,0.9083384076164936,1.0403155481604272,0.9672422108150968,1.0504869704341422,0.9161064199561042,1.090159132995767,0.913391552978117,1.0876878809407586,0.9107606370867906,1.0780060250540362,0.9321078441475175,2.7809267944514784,2.039154223595167,1.2345619961261538,1.93200330589385
54,1.0,1.200490963292979,0.9457198391892735,1.0426754425912992,0.9408818661474995,1.1793171376728968,0.9821091412204801,1.1883634713598714,0.9587273101507322,1.1855078003012873,0.9509074778202119,1.1839123892298493,0.9539973600448025,4.74617109476376,3.7254040541113476,4.072099804991241,4.747021429007711
55,1.0,1.0463033594432827,0.8998059311954392,0.9751292556008662,0.9180687018389123,1.0182951550301333,0.844610802185923,1.0144305309013923,0.856203146219188,1.018316969019715,0.8444291791712248,1.0184896384138489,0.8443294251697578,4.0545778076360275,3.025847344339021,3.699653024166374,4.080330651817575
56,1.0,0.9953097566039883,0.925905829977742,0.9833093817225987,0.9307394284880034,0.9913323065700445,0.921576013236648,0.9837407813085315,0.9125113859033374,0.9806459911028287,0.9115920015646163,0.9812797997672555,0.915216556572389,5.536148463222201,0.8438445251108433,0.7754116936212513,0.8541638290955689
57,1.0,1.0149271647902047,0.9402881599428617,0.99783864387256,0.9756134601086424,0.9925258212740343,0.9615327009359432,0.9922661804799505,0.9589205176405721,0.9925824638133937,0.9595393132130106,1.005879864336017,0.9461285877203136,2.972839807128192,2.2495079057708156,1.990601620266189,1.6573758426297944
58,1.0,1.0730973861698543,0.9266052538166417,1.0519764209179445,0.9652304240623952,1.052723253420483,0.9677842864773903,1.0476931370203826,0.9615640520819139,1.0495270068741005,0.9615807992723611,1.0498426187798238,0.9597645211506911,2.5177936850193205,1.9409327363614985,2.416445381961152,2.102753495467145
59,1.0,1.13332032979121,0.8938212800342922,1.0609004118256828,0.9568852608189725,1.1021267513701885,0.9351918116251375,1.107645469895222,0.9213649004178679,1.101512553950975,0.934992469412629,1.1038222558857773,0.9351216817503165,4.710053637555591,2.4439935304346356,2.6883733548183204,2.4468429953754076
60,1.0,1.0875994158167097,0.9184147535571336,1.0072511738413625,0.9245608943479734,1.0763504117960168,0.949752001227735,1.0742182785931897,0.9506230028097863,1.0735487392454321,0.9529998945718501,1.0722718430669929,0.9551563852299678,4.043963325809418,3.248102192589527,3.3674479100178587,2.5349762555083792
61,1.0,1.015188412771341,0.9747660330087833,1.006867617698705,0.9861092242616987,1.0036767281799082,0.9853358259554473,1.0067186991199406,0.9667073708444202,1.0065880653708772,0.9672515294307186,1.000793203407767,0.9727911540012399,3.333474370586827,1.7150513915638483,1.6199999121006634,2.169571563898459
62,1.0,1.0008130146204068,0.9400682406034984,0.9778045004785006,0.950503175895164,0.9806915033527085,0.8994139337085011,0.9946578119580688,0.9322762442601124,0.9975206794549053,0.9339987516520921,0.9806986331704934,0.8994426286747912,4.0530611481721275,1.7147513094729177,2.434829274000816,3.8774532472756675
63,1.0,1.119819841213608,0.8741399979643227,1.0301107591274679,0.9135615709136096,1.098171236760524,0.8820698506866873,1.0969211383739808,0.8844097384663189,1.1012273032569255,0.9019118557891809,1.09818055953728,0.8813029664237726,3.6459013462714256,2.7163997638709088,4.008482951907321,3.3898094663736726
64,1.0,1.164193375284324,0.9628044867478582,1.0163262912151294,0.9381174055559796,1.1138316530541958,0.9264659035329799,1.1308328820704894,0.9352026880044183,1.1304563046024603,0.9350863637945106,1.1142171741201723,0.9266522051147487,4.54012433020493,4.052901907820315,4.287962299301252,4.5779527078993745
65,1.0,1.0683105983240042,0.8764868871018087,0.997842169692736,0.9119155041179917,1.0290522585317985,0.9034016889087373,1.0288085426319473,0.9033758600868549,1.0290703742950804,0.9036479174900939,1.031609870531548,0.9011987825365021,3.133367130975942,3.006584656611206,3.2109466564832942,3.149847108074997
66,1.0,1.0925461963916299,0.9044322566303997,1.032240321870561,0.95707748842506,1.020488541813272,0.9479076904488806,1.0393291943372815,0.9378981406705516,1.022216555103499,0.9421148878580579,1.0223115483022764,0.9434269759188133,3.857538057595717,2.388861352333638,3.7833983889740077,3.5950292188664443
67,1.0,1.013646315375414,0.9507025448250624,0.9760671019043412,0.9453865278996257,1.0088829019682604,0.9438071125157035,1.0018601374277092,0.9453204659333441,1.0020662031830496,0.9452321906952337,1.0012706052252638,0.9630310965857605,1.8262934950401544,2.545416489107888,2.4763515890564163,2.560005089752434
68,1.0,1.0274152051318275,0.9498478621050115,0.9837863092128277,0.9467490944661515,1.0170765359764145,0.9541922154041516,1.0164470149404996,0.981072147724899,1.0117293172813528,0.9709212044196414,1.0117389755875625,0.9709428461062944,4.193774910931239,1.691524772353481,2.6847716610496133,2.6719324717869224
69,1.0,1.1077660645965508,0.9280673273259705,1.043273464109697,0.9514104705519311,1.0756886692654422,0.923856980404395,1.076293215407612,0.9120877098159561,1.0743575841378008,0.925827886923561,1.0768455891865347,0.9170123580781304,3.725309641506734,3.095906364205828,3.151728833370107,3.2831246431861407
70,1.0,1.0695961185466731,0.8854318386618426,1.050333994236114,0.9282088364616503,1.0419273674597833,0.9296427900106099,1.0419437889972731,0.9297141167154086,1.041848740992212,0.9296064075560017,1.041832320763957,0.9295295269832714,2.8838369805166835,2.476151842798852,2.4294341435261684,2.6592643045700695
71,1.0,1.1581591148496877,0.9275722229280648,1.0571301399638025,0.970066049381579,1.1255500392236455,0.9567516604597225,1.1288803528787479,0.9413239115416423,1.1245875185381364,0.9576695317428986,1.1252238692982905,0.9575902992000828,4.86707419524552,3.306922471171954,4.006039332115577,4.351911431798404
72,1.0,1.0865691378222821,0.9628796650720434,1.0395914539181206,0.9793503773893666,1.0527850650181534,0.958244356819195,1.0451021922667167,0.9387256551779397,1.0467731600220178,0.9460013817650105,1.0504850606263954,0.9479281661284776,3.857554414378475,2.6847308865744637,3.1919700835519333,2.518526934871886
73,1.0,0.9956947521468006,0.9901443500155326,0.9609881389264041,0.9507214915641471,0.9952978003978605,0.9903579540516326,0.9909985115225846,0.9906288114650752,0.9895794158149749,0.9933813060876455,0.9905727519739412,0.9888465847047448,5.640789134667557,2.998418058012587,3.2352828723387077,2.496482186335881
74,1.0,1.0693969562472898,0.9153155214605462,0.9827788560426769,0.916359084738987,1.0479026323940768,0.9156735058863763,1.0533191324816251,0.930745548672392,1.0536428843686045,0.9310574135272607,1.0515753164643875,0.9320644847825121,4.104957120266834,3.7496437219220162,3.560750882510176,3.183637358983445
75,1.0,1.214182565657602,0.8873074264562814,1.0766892244622164,0.9465144137475919,1.1864035326433118,0.9063252237191536,1.1854719790764985,0.9039749402720865,1.1750938564110063,0.9068574160353644,1.1804100821651826,0.9193938714226305,4.393633110634052,3.512932836681454,2.919231997510269,4.431769176228245
76,1.0,1.0711785967565357,0.9447981055997728,0.9892268203112492,0.9400294723890761,1.0583798928027455,0.9204155161203134,1.0665719303940486,0.9326645770595414,1.058843354424351,0.9195593116417506,1.0583198503735778,0.9212297494664684,3.9423703110757065,4.040007968259748,4.178222008196148,3.8856917836748863
77,1.0,1.1444012347553323,0.9306939309090437,1.0609478440456306,0.9738400698800035,1.1155070556368905,0.9294303938030769,1.1322847787247527,0.9181775268972272,1.1343471518240151,0.9189359148244605,1.1187679234345427,0.933413469965397,4.397553838153542,1.1399553601099752,2.4111466179686154,2.6247621567640014
78,1.0,1.0836021551167692,0.9469823073910233,1.0340548365326743,0.976761413607919,1.077989340333808,0.9570823341736172,1.0766855076625566,0.9455997972513699,1.074325555013409,0.947997058724218,1.0718137895830622,0.954463785823371,5.37304705015654,1.5629086625485695,2.537584518471012,1.2415144727526428
79,1.0,1.1349204726102138,0.9559374430133792,1.0341244705959285,0.9679045431639677,1.0958325327374872,0.963885117154214,1.1003689687396716,0.9653210085746828,1.1006187898066662,0.9606002689517396,1.0970131006098782,0.9627888857732169,4.790773120858633,2.207487446222759,2.934976370658675,2.9965241420119346
80,1.0,0.9895838992977777,0.9552181359530239,0.9547867105247468,0.9351155363301182,0.9513218491044217,0.9200842177392188,0.9751510259789771,0.9455194714806606,0.9567621021903615,0.9308203171030054,0.95465009899955,0.9321199622958365,1.422859056824823,1.0545399235658264,1.7927682900939645,1.3463711282632587
81,1.0,1.0252132121345996,0.9485660755695242,0.9719178013890774,0.9469326772158311,0.9498183792326907,0.9088886077855701,0.9479513489731634,0.909620476605756,0.9539532884222987,0.9134099833406278,0.9479657266253205,0.9078948407686787,2.7387402759014705,3.1288557145339118,2.412405114614704,2.553437692882444
82,1.0,1.0958205630583904,0.8685447086752415,1.018215109884572,0.9432619235085824,1.0820438715566427,0.8983489362603229,1.0806035414624051,0.9050075238870793,1.0808047192556645,0.9139450336724606,1.0795486984722173,0.9019717970475507,5.315959890995558,3.246921647508082,3.787468957566115,4.785810587510885
83,1.0,1.0544223971765105,0.9248806817587762,1.0055607040161831,0.9333400162499367,1.0163079590589719,0.9200494165337815,1.0144481226116797,0.8986437440098529,1.021738967359966,0.9081588132325307,1.0073562515560985,0.9196054960336932,3.248921607591342,2.5295550014695563,2.056297226347245,2.2634138963458073
84,1.0,1.1164519294428599,0.8901357814843004,1.031401502952616,0.9479156326723516,1.1098620370746932,0.8926926731940158,1.1101433327712056,0.892659247389913,1.1096334895992184,0.8843854108353704,1.1098839303248107,0.8926392689038257,5.516771605526335,3.7460456573039087,3.5855317889985923,5.005957084245561
85,1.0,1.0832016916774474,0.9109960723670841,1.0522149403587457,0.9617153206467404,1.0606863318728867,0.9547864472875446,1.0592682799766533,0.9289008909220848,1.0592929045537907,0.92905030179114,1.0546920503225037,0.9316821938104815,3.6129829653239502,2.066504707772907,2.22843834935484,2.362376163195526
86,1.0,1.074128364713789,0.9582382915654747,1.0522121063133782,0.9870207462600309,1.052124919140165,0.9784275767223385,1.0426549259632547,0.9819594443426264,1.0431182802727132,0.9776588803506633,1.0521665511323302,0.978386973641722,4.737621193598661,2.267423509739989,2.1704574253890603,4.551407113502055
87,1.0,1.0341805467446445,0.9343906993550117,1.0112423561434478,0.958607853611381,1.020514069674334,0.9321530288876225,1.0214917650988835,0.9389981754792505,1.023120853198814,0.9320981273178665,1.021081242021418,0.9357324451796079,3.92075245849576,2.4241860579426757,2.0387986793386004,2.443436829960108
88,1.0,1.0738844193153874,0.9423238652687698,1.04842480270022,0.9675623909391505,1.0417467880310198,0.9725167756582174,1.0445524028714817,0.9732763696007833,1.0487986866576735,0.9662605060299463,1.044667517468999,0.9741472484710532,3.038680663134963,1.9442168988129243,1.1657372703293696,1.7215064070297852
89,1.0,1.0093899465256002,0.92569166581749,0.9957074473752275,0.940830658122543,0.9914788855420968,0.950684711281162,0.9972976887440518,0.9640199590073116,0.9928742210878455,0.9766433644697643,0.9972320138284438,0.9489707889449432,3.7433963023883705,0.830721846699745,1.310302642238447,1.607732590753724
90,1.0,1.146253308467506,0.8858883867252693,1.0445922788439341,0.9067738599108051,1.0927031109695466,0.9084548271206654,1.0922958770290256,0.9084898928881006,1.0921020807459594,0.908504710183245,1.090480089269943,0.9084500974192224,2.9921943558554718,3.013791133450947,2.9568949668086173,2.879043823095581
91,1.0,1.075529888633692,0.9689423077415051,1.0370586202766903,0.9817641756885087,1.0579103074425258,0.9701684890363012,1.0573927788697584,0.9727799629930228,1.057429138997209,0.9735507906342674,1.057809142960589,0.9702343945454458,3.594643088875683,2.7717277402191844,3.245955976237603,3.9443302398862823
92,1.0,1.1591505723491784,0.8488660682179417,1.05125386571685,0.9278996047396283,1.145575829052477,0.8878912907055155,1.1440328027560704,0.8635475932889973,1.1437411586789255,0.8559152792545455,1.1456207779505738,0.8877137912566182,5.461529334346901,2.4941589127468298,4.006107703218025,5.001162277141685
93,1.0,1.164651748156914,0.9251545572734068,1.0418097980882872,0.9343386116816204,1.1462906603517728,0.9477494939511885,1.1544020493212999,0.9349165508274232,1.1443064634367794,0.9423137703760206,1.1458021186131622,0.9484884716734363,5.217058216298749,4.204482031211378,3.1666417434702314,5.02176174870669
