SO,PO,True PO,CV,EBZ,True EBZ,CV EBZ,EBPA,True EBPA,CV EBPA,EBZ Range,EBPA Range
1.0,1.1195334399572028,0.903127993630227,0.9175039989082172,1.0681534383464433,0.8723308858096286,1.039512485312351,1.0915472596392046,0.8494869217081915,1.0974060422231953,0.3366841275445274,0.38002620400449144
1.0,1.0584700431088108,0.9327664938993898,0.8735611766511787,1.0217577204355681,0.958321196370692,0.9476553494521308,1.015573554233771,0.9473857568459954,1.0152644485274585,0.47353099240396845,0.1780407245397591
1.0,1.0939952758522504,0.9123262397618997,0.7008839668877921,0.9902967913718292,0.9379034776252475,0.9534138782249825,1.045752872534585,0.9524915070492072,1.0385881497014442,0.30366613314408464,0.22193703257929906
1.0,1.1093450324622067,0.8815706559059554,0.9267418004172185,1.0631655013205066,0.9091295270461124,1.0163500223996886,1.076597520033968,0.8611318995313355,1.058132135134388,0.38057698988585764,0.4052576648347937
1.0,0.9993324745445236,0.9264067596488814,0.7080459899003836,0.9454752320697936,0.8787738024936904,0.8785244031313836,0.9527739672923455,0.8841352835815796,0.9342004238736725,0.29628271904079234,0.16799175773567568
1.0,1.0859370474644683,0.8221023794558193,0.715045373738013,1.0166935006789333,0.8310591282301741,0.9661424898454004,1.0317395914552336,0.8136165231004733,1.0225029013579283,0.3540821272408715,0.35150391801618425
1.0,1.0711090172925875,0.9109045985140668,0.7760930852727497,1.0264652438637298,0.9069040335069074,0.8992248180641161,1.0405529629509986,0.9166635350159764,0.9946697986219389,0.36521308819234505,0.2721847276342207
1.0,1.232659507423569,0.9140782471972392,1.0846533639480984,1.1908166565428018,0.9396563523549759,1.1879620052393298,1.1904226050150553,0.9505094712461372,1.2025318054935927,0.41681484162313803,0.4211068219874541
1.0,1.2177034216255864,0.8890617936796662,1.1268070084208208,1.209693073835238,0.9119936768361635,1.1580464075426344,1.2052727684823454,0.900106115495652,1.206877525461658,0.5271389838692461,0.36728471966653503
1.0,1.1135784025359392,0.8771621767386555,0.794626900792322,1.0499117602487453,0.8856357864892971,0.9743312148670635,1.0637911491285135,0.8892001914989408,1.0097155119623284,0.3242973777016861,0.30002956738716385
1.0,1.3041245675221087,0.9622519832085542,1.1830811082419161,1.2765947656181116,0.9545740165354939,1.235756676248533,1.2697218797500902,0.9477838000754678,1.2633574887997643,0.5287229242355539,0.41938222541814174
1.0,1.1936766543971915,0.8335513719654183,1.0537692949612452,1.1675580429657544,0.8647058622541901,1.1268158568684572,1.1756487902287989,0.8589489691254348,1.1667020611044479,0.4888261969150268,0.3555768224878223
1.0,1.1230407031744147,0.9376173567954638,0.8872055961209081,1.0744241606400458,0.967376262448972,1.003413146439914,1.0879801877151705,0.969672884181696,1.0703435627552682,0.3777239836050752,0.268400899720077
1.0,1.1353156496268217,0.8823368587767623,0.9956750321058595,1.1116702338666875,0.9462102372465226,1.0633469195312661,1.1087366623963057,0.9422683235804158,1.0879037577130584,0.44461154303293005,0.3411865416439104
