SO,PO,True PO,CV,EBZ,True EBZ,CV EBZ,EBPA,True EBPA,CV EBPA,EBZ Range,EBPA Range
1.0,1.022795292911744,0.9628864359725293,0.8271224624073084,1.0086775536349877,0.9374101424928911,0.9475997039322918,1.002419630467491,0.9507902676751598,0.990376471503406,0.3043003326406616,0.06664417439636776
1.0,1.0638720088849654,0.9495540567479873,0.9698551123008857,1.052445081825271,0.9710624910274785,1.0080785027521824,1.0490360789680027,0.9789754747914321,1.0557569552368335,0.47410212217061093,0.17463379684397426
1.0,1.042690547289722,0.8657133393433672,0.8745240830278246,1.0115437066990745,0.8404898918108521,1.0004435984109112,1.0134743881428312,0.8293103352162581,1.0036597746188638,0.30096385398066483,0.35051187475337475
1.0,1.1182780963341525,0.9532486814947664,0.9833046384805918,1.0925420966820591,0.9717456409782028,1.029063614657894,1.086168688535541,0.9689603168966372,1.056062969335062,0.46264019703067705,0.37264800174562435
1.0,1.1142712586836778,0.8605638876433606,1.0303668324827986,1.1035858126718503,0.8043578994567905,1.1181872917539966,1.1036408628395458,0.8044110662365789,1.1182519912086846,0.47569682941201974,0.4038801323754438
1.0,1.1444616010249211,0.9299431741770194,0.8978471975819944,1.0879015092481457,0.9464476731554406,1.0681930137286215,1.0934104449744184,0.9635479526783323,1.0857449594365018,0.34907454278739,0.2919616659843146
1.0,0.9589088503993493,0.9431239265019723,0.7454144384020919,0.9272843180479544,0.9015256921861542,0.9141144964823095,0.9298190543668329,0.8940481645782534,0.9333653593381394,0.26329923715542153,0.25343485003482324
1.0,1.0182987650010047,0.8605373706684147,0.8776434566584658,0.9919117168231033,0.8797214898508489,0.9784610270224108,1.001379044656579,0.8894736562610779,1.0025636474901118,0.21273197997251167,0.11981927812759667
1.0,1.1528695896273375,0.9691953140658806,0.9789301787774419,1.1163534992549444,0.9510874541572392,1.095906029659048,1.1092862929495262,0.9344602165828922,1.1287473832805923,0.5132711179092103,0.4036628440141337
1.0,1.027958805335839,0.9162961101551694,0.819275376987052,1.001361047446114,0.979110423190482,0.9298449057883507,0.9999931268510184,0.9578361123016536,1.009203337540215,0.4553946772843143,0.13065195454419565
1.0,1.0275656142334448,0.9198710301300491,0.9395165030422563,1.0103498411094187,0.9689704403348026,0.9616136378618911,1.006639129599861,0.950576688113753,0.9994483257030521,0.48949659048140026,0.24464374760940127
1.0,1.0063058615864247,0.940157397218588,0.8253030549355995,0.9576369923081468,0.9206609483240308,0.9397188523804393,0.9692422202652043,0.9216873918514146,0.9598540039329546,0.300811058481888,0.25516809343390284
1.0,1.0706543663469263,0.9733577590006061,0.9559531208368321,1.060172881634244,0.984208444726426,1.0254656423008974,1.061395575205266,0.9851369232693927,1.029701990953511,0.3227722184916587,0.28052183232685546
1.0,1.113745097124106,0.9637273413268846,1.0478610164759774,1.0995384237403376,0.9678269205406141,1.0606183514971983,1.1033758841083048,0.9393265396735725,1.0922692393859352,0.5710044080849225,0.40344849850218417
1.0,1.1767539126667437,0.9322770948796141,1.096414070766292,1.162082632029034,0.9444911448417078,1.1666429851189182,1.1710269632091386,0.9537597741420842,1.1761046625291265,0.3751937119120562,0.258150112685757
1.0,1.0656509686032354,0.9601818855357981,0.8199178570916128,1.0198677453420701,0.9448616836888019,0.9337584104911929,1.0206095712941372,0.9432147483371882,0.9407279153001755,0.4256681559880288,0.3500148891801922
1.0,1.0136074849463232,0.9668628205166728,0.8152552481205012,0.9970249315363389,0.9399571947021724,0.9057024626604397,0.9954562425506599,0.9284905833491978,0.9901604629365354,0.43550944843669576,0.18376332247717908
1.0,1.1693374828391039,0.937245179167573,0.998050068899135,1.1223107432574935,0.9618008052689743,1.1240741518871535,1.124840234201405,0.949854727885385,1.1349611659267556,0.4039329741542922,0.37507941278485984
1.0,0.9968347684424084,0.9883559779179457,0.7970323582715524,0.9732200587806354,0.9699074468360559,0.9043584559580576,0.9705907842291549,0.9700585812657185,0.9467848507722361,0.38021765128082036,0.23226701221780344
1.0,1.0896319222513637,0.9220805877058107,0.9416993734068967,1.070545272120315,0.9293846816256475,1.015820721996215,1.0755546200542156,0.9071616284842464,1.0570324910853237,0.3335574886963536,0.24620695978653417
1.0,1.0396862870898314,0.8622529824332416,0.8957850453830675,1.025271791281125,0.8946242012850839,0.9656432419842879,1.022066290055004,0.9095858286575762,0.9683785375495132,0.4720875780097612,0.4026114287879551
1.0,1.025509000477679,0.9287783813165892,0.8386385378423242,1.0084365840022642,0.9516356176996021,0.9655332367513727,1.0149918777247644,0.9445402021463396,1.003017675228843,0.23669068994188852,0.07403913656419261
1.0,1.0184104091161168,0.8769411846976161,0.8355467852100785,0.9868989518161038,0.8958148533008352,0.9794832872416713,0.9846784767306311,0.9115813561932973,1.0014075991523577,0.2956929463346071,0.15733518419225972
