,SO,PO,True PO,CV,EBZ,True EBZ,CV EBZ,EBPA(0.3),True EBPA(0.3),CV EBPA(0.3),EBPA(0.35),True EBPA(0.35),CV EBPA(0.35),EBPA(0.40),True EBPA(0.40),CV EBPA(0.40),EBPA(0.45),True EBPA(0.45),CV EBPA(0.45),EBPA(0.50),True EBPA(0.50),CV EBPA(0.50)
11,1.0,1.0135627152910602,0.9717224975814985,0.9009881503986987,1.0098450551249878,0.9873161332756362,0.9690985350646141,1.0052595343376998,0.981840111554315,1.0070286115782574,1.0098472464849668,0.9873123204817619,0.9690986210222972,1.0098472105260379,0.9873113095027053,0.9690988022101469,1.009846460779432,0.98731387170954,0.9690989058055854,1.0098456412443748,0.9873147274670625,0.9690983568141265
12,1.0,0.9654803860152023,0.956439646158494,0.8569872704981282,0.9654803860151923,0.9564396797941515,0.8569915810946026,0.9420725907269449,0.9715279885920579,0.9282248857445208,0.942059224712745,0.9715441421851598,0.9282247961753539,0.9441524167605129,0.9767366767783758,0.9250062257780778,0.9420844355648498,0.971527226407561,0.9282249111092192,0.9441506504798041,0.9767338009892924,0.9250058797531214
13,1.0,1.0881029907417954,0.9453984121160863,1.0657216042710256,1.0881029907418036,0.9453984218196758,1.065721898612793,1.0826205771520516,0.9408463237564211,1.1089024270463363,1.087093844034235,0.9390280543085702,1.1166474488847038,1.081545496816002,0.9177214971202774,1.1094897193560112,1.0881029907418054,0.945398427263313,1.0657218797395984,1.0881029907418094,0.945398457497311,1.0657219260923092
14,1.0,0.9934128524720205,0.9967542668610091,0.9447625718850823,0.9903706496220235,0.9967825952762289,0.9508295670986586,0.985907090668655,0.9880580395984426,0.9900644635418481,0.9860127833421873,0.9879881342870377,0.9900606144403421,0.9886674754333267,0.9918096051877754,0.9753349268573767,0.9903714821168127,0.9967832886955429,0.9508303289180855,0.9903724694836975,0.9967840862113123,0.9508302423992107
15,1.0,0.9702708055447687,0.9567111603061713,0.8188085296313291,0.9429378561305445,0.9121097173695207,0.9289824260985975,0.9422051955328967,0.9094504607600629,0.9328072526029939,0.9422223347169023,0.9094665213426553,0.9328072861509327,0.9430583966901246,0.9133127758281121,0.9314140309898032,0.9410302044353086,0.9065955737499651,0.9313055994196474,0.9422320905244168,0.9094533238766129,0.9328073083760757
16,1.0,0.9484063348316766,0.9480930655685528,0.8358577476755702,0.9381144913506742,0.9294602961149369,0.8572453679032905,0.9332962909152634,0.9084011268812447,0.9214766774917597,0.9315790087053416,0.9001428950136824,0.9160105881693758,0.9319290356985293,0.9006545288709504,0.9159804764635936,0.9321385764870282,0.9023923193390874,0.9059188406016032,0.9381237725389737,0.9294741318843807,0.8572442443763915
17,1.0,1.2698527360207241,0.9634757191427032,1.2153031037603883,1.2581100727241135,0.9859068106298994,1.2643523570804422,1.2672301526176524,0.962183107417173,1.2799188362403358,1.2628856611354362,0.9747929324322375,1.269610690332959,1.2628938187765086,0.9747674932682047,1.269618333402349,1.2580665752359135,0.9859513953211965,1.2643518760457564,1.2580878198976642,0.9859294669887598,1.2643518796903006
18,1.0,1.0181963517544534,0.959056981172429,0.907098266782269,1.0181963517524326,0.9590573490926263,0.9070983844966437,1.0065980123294818,0.9491262323122308,1.0022058723612042,1.0117951471171636,0.9679759456496957,1.0098352342377628,1.0022373366051163,0.9494425876535098,1.0001685214779075,1.0164750648924152,0.9484586817465966,0.9155554192704682,1.010905049039696,0.9400034912556232,0.9823752923645617
19,1.0,1.0781820178257595,0.9959837421386765,1.0483097843839961,1.0762070664435655,0.9966370405969277,1.054666575949487,1.0739201279310644,0.9934291413079178,1.0771867800255317,1.0739270338094777,0.9934292601833841,1.0771867526600472,1.073936080409857,0.9934336364728291,1.077186820935421,1.074902818922998,0.9971570328498431,1.0559062330116542,1.0749107197952883,0.9971581480364197,1.0559069402234917
20,1.0,1.0176422673295493,0.9733797999053718,0.9500854299222579,1.0119620476795617,0.9791447808967977,0.9776646675424358,1.0067249852971798,0.9894482383919893,0.9961906029348843,1.0092422723013987,0.9853594317497916,0.9948676031824901,1.009167479335385,0.9854926423354131,0.9948223289451917,1.0091400383751117,0.9855295400962092,0.9948217291110887,1.0092926050136608,0.9853208998757811,0.9948220844768
21,1.0,1.0924169950440505,0.94112999465088,0.9284984839850962,1.057376279613052,0.9821145272597607,1.0303315264825557,1.055760957784844,0.9846322054817396,1.0363714912495174,1.0519047327752018,0.9843776762963554,1.0309417780876087,1.0519063310919134,0.9843951741955049,1.0309417150912514,1.0573679481377243,0.982136105252593,1.0303315667861475,1.0573956868768086,0.9821594765337223,1.0303314624795226
22,1.0,1.0034095344381804,0.9843347173449692,0.8980923828150175,1.0034095344373841,0.9843346038505205,0.8980925210557592,0.9867292903452104,0.9643578365600124,0.9884959139076953,0.9956414170244985,0.9808253276678841,0.9972892957060716,0.9931212207279133,0.9753322950416374,0.9931210932260085,0.9945303872398971,0.9756427753866266,0.9933034489743973,0.9964923002910829,0.9789425580113654,0.9959820261738793
23,1.0,1.0817609919109388,0.9944838267201932,1.0766177293962544,1.0805369976549393,0.993459690856723,1.079947669384008,1.0798207265638484,0.9886297798244235,1.0917627785975426,1.0801884605605987,0.9934504004650354,1.0847972527734726,1.0792353203663778,0.9940631648680696,1.0887055499855698,1.0792426896644305,0.9940736448544885,1.0887055464378879,1.0792456900201015,0.9940797722810837,1.0887055635343617
24,1.0,1.1401762351098412,0.972677766005985,1.071099622593727,1.112220206083612,0.9618749925237717,1.113418484418568,1.1121892635306436,0.9618497791287363,1.1134184942723888,1.112236543808147,0.961883540614488,1.1134184793865745,1.1122085423840042,0.9618682865507051,1.1134184925536172,1.112181309946047,0.961854593804916,1.113418497993121,1.1121632134998574,0.9618431632608253,1.1134184937948102
25,1.0,1.069252428840243,0.8985550383544417,1.0174977464025174,1.0671909275761824,0.9144319659022508,1.0264254773382095,1.062187761335207,0.9339820506436257,1.0469124475252318,1.0621841454732583,0.934095250209429,1.046912648915353,1.062333446973431,0.9337334773599736,1.0469107358809462,1.0634696931324787,0.9245130200970427,1.0463128932327648,1.0671718914595465,0.9087069880041699,1.0323463112209053
26,1.0,1.0594635545135882,0.9871868000202887,0.9689876970245875,1.0578185421977468,0.9903586636140678,0.9787508454014203,1.0525022888935425,0.9803220889703073,1.0637346475244176,1.0526497202748883,0.9802757555797567,1.063472921301197,1.0523811489826944,0.9796615660331777,1.0630602281564585,1.0522938885293611,0.9803151462698315,1.0636684813680233,1.0490540532686525,0.987277231212994,1.0516619767754631
27,1.0,1.0294472313570446,0.9663691571979982,0.9581719661119869,1.0245183611370192,0.9715825656315942,0.9657574988486749,1.0193912522150417,0.9585110310227714,0.9966174304598928,1.019376650124166,0.9584796916448658,0.9966175181649468,1.0209122230928305,0.9637745946188045,0.9782501118042142,1.0209099683405713,0.963774578239114,0.9782500508488368,1.020909069594688,0.9637745578013696,0.978250083923513
28,1.0,1.0513497997296273,0.9786173269505654,0.9541933908100598,1.0333082153702575,0.9769782036884622,0.9674607646014713,1.0241458828503163,0.9725929791154246,1.0177485067062564,1.0241313971152104,0.9732073271853104,1.0177381641382788,1.0240818212645844,0.973204995767021,1.017738142665116,1.0229659880400404,0.9694969912623781,1.0176099351493315,1.0333068711790223,0.9769772546579296,0.9674608237988291
29,1.0,0.9486826552965262,0.9670644713694192,0.8870997262683696,0.9433039680774808,0.9480756773183717,0.8985489814988561,0.9342628771160294,0.9175600001783791,0.9238673503382606,0.9433039866892905,0.9480748645930823,0.8985486267340561,0.9433040481440901,0.9480750237644845,0.8985485325528871,0.9433040310494222,0.9480750047050707,0.8985487605817744,0.9433039998218224,0.9480749142351514,0.8985487542687682
30,1.0,1.1094066030857215,0.9362791031434666,1.0477988825278708,1.1071613723760645,0.954304115406079,1.074323224335885,1.1044967584379977,0.9530013887557288,1.1021191274092255,1.1023626673237927,0.9414964470995845,1.1143075957999227,1.107139992110681,0.9543765016086287,1.0743231544491811,1.1071593240599673,0.9543111039557465,1.0743232687171709,1.1071593152876937,0.9543111120611654,1.0743232520807027
31,1.0,1.066507683512437,0.9486560371857526,0.9703666853548246,1.0458229259980236,0.9757168301881967,1.012878169237626,1.0452222811266663,0.9535231727035683,1.0309758191390794,1.0452366366116057,0.9535672220110518,1.0309757389722887,1.0457393106329846,0.9754739098351811,1.0134159512491985,1.045740243663647,0.9754753408878282,1.0134159213994087,1.0458229272364583,0.975716839713545,1.012878185964882
32,1.0,1.0567684515986278,0.9869174434921736,1.0399788837413764,1.0555251678421855,0.988725260210209,1.043383896932424,1.0550268809118053,0.991359856194706,1.0603004243033254,1.0550280261628286,0.9913609204737085,1.0603004481739549,1.0549761132811388,0.9892066314867313,1.0608624110832308,1.05502321241406,0.9913553931655158,1.0603008637438187,1.0550282622244576,0.9913592454300474,1.0603002961062191
33,1.0,0.9840431930661188,0.9877888061685511,0.8254551699336192,0.969019716489606,0.9688688418724742,0.9077393669815891,0.9630211862181524,0.9535732140297164,0.9582642826797798,0.9604029101610804,0.9495698071914758,0.9481398623041789,0.9690205800344908,0.9688693404805925,0.9077392340923158,0.9690196285688385,0.9688685390349,0.9077394806118423,0.9690210157270484,0.9688698120843442,0.9077401754831714
34,1.0,1.11765963204457,0.9236919608457529,1.0742694187615096,1.1098479684824365,0.9518263168562382,1.089724421442422,1.1157898305960412,0.935364608534306,1.0990327099417347,1.1091518762358552,0.9518428200003834,1.0907695633713703,1.1098507181481878,0.9518179709806041,1.0897249910123292,1.1098498175357827,0.9518181341377323,1.0897246652472878,1.1098475084457895,0.951828829689043,1.089724457077759
35,1.0,1.0079107056206777,0.9929221080615627,0.8780428099284939,0.998999108274983,0.9953497241200734,0.9380322042661108,0.9990050888703174,0.9953520884827047,0.9380333795196584,0.9990043535284501,0.9953518333609576,0.9380347724229223,0.9990029750645215,0.995351300093363,0.9380335729111444,0.999004132187872,0.9953517945642745,0.9380343321232206,0.999001841888154,0.9953508318491479,0.9380334505640959
36,1.0,0.9447609455391938,0.9751848568763878,0.8825901544487501,0.9435030313066303,0.9693446753764859,0.8948680709151167,0.9432091374354823,0.9802835611535409,0.9278827638903732,0.940613426586297,0.966050320305286,0.9270466478855125,0.9429000816243952,0.9782258458284028,0.9277611765018045,0.9395799251522264,0.9747520889086985,0.9259674689258183,0.9435038459109907,0.9693471038767171,0.8948678752080788
37,1.0,1.0468416375231062,0.9941202838075082,0.9724420103702326,1.0464058403567882,0.993186647228483,0.9769045792472366,1.0422399998009153,0.9894904281129753,1.0247261063670485,1.0422326375676483,0.9894798142065631,1.0247262913265485,1.042238081834728,0.9894863511387545,1.0247260450903086,1.0422336174828701,0.9894807155529455,1.0247262718286014,1.0422239146344445,0.9894653857073323,1.0247261471974165
38,1.0,1.1053722894268618,0.8783482522671103,1.012668901770572,1.0959660081930527,0.9083108168275654,1.0684956114402278,1.0881817156726088,0.9325722990682646,1.0772418865876756,1.0941984828000406,0.9310449519662702,1.0750018247304498,1.094464961298382,0.924615642774134,1.0733430234192296,1.0944815481780266,0.9246065705098413,1.0733427300820166,1.0959638056981766,0.9083158215419652,1.0684955458077354
39,1.0,1.175974010775023,0.9700926721330408,1.1238256174412962,1.1696851199331348,0.987812983039884,1.1406367712295211,1.1702717636380136,0.9628724451538904,1.1681849676871885,1.1651634366651995,0.9738880960472136,1.164967929948887,1.1651559718908313,0.9738977059069915,1.1649633531873618,1.1651565033625857,0.9738988002864304,1.1649632707093156,1.1651568062563993,0.9738978929505815,1.1649632908769356
40,1.0,1.0045001547081445,0.9933697392875033,0.9683215056603167,1.004164335681942,0.9942835056631776,0.9696006823306342,0.997432766096113,0.9925976021584029,1.0001267065681703,1.0013153601190163,0.9930338851098676,0.9884529267307518,1.004164340416475,0.9942835088658484,0.9696012810796558,1.0041643534838955,0.9942834887528075,0.9696013564353775,1.004164321898322,0.9942835215957472,0.9696007186604455
41,1.0,1.0842155342362345,0.9390211596166215,1.0351409561930158,1.07740598571727,0.9452200746119473,1.0669523595217028,1.0717004527193608,0.9498626552971092,1.0809879445886748,1.0715379964744458,0.9496118217500149,1.0809899413793411,1.0715077204207042,0.9495229959647276,1.0809890720067785,1.0715133896840958,0.9496091511104371,1.080990254503216,1.071516078814488,0.9496043997002106,1.0809900522266713
42,1.0,0.9675226345191889,0.9890982572324043,0.8691557247504832,0.9675226345193029,0.9890982508533005,0.8691598478091489,0.9563320205929915,0.9983046669055943,0.9420446044057145,0.9559859035379151,0.9979473537278233,0.9429977094410358,0.9562011752082628,0.9981471446685013,0.9420227132958457,0.9675226345176525,0.9890983111608951,0.8691591429644768,0.9675226345192957,0.9890982627197039,0.8691601103532314
43,1.0,1.0410127157470457,0.9927821650967202,0.872528527754263,0.9919619489945134,0.9624331569114094,0.9748995033650475,0.9920354884640563,0.9624977076051849,0.9748999173006344,0.9922241400497377,0.962640062662297,0.97489650871363,0.9920391207859776,0.9625014201775042,0.9748998953704646,0.9921110416748339,0.9625339137454958,0.9748958998775417,0.9919651336282044,0.9624346514031179,0.9748994735248344
44,1.0,1.0206014908452246,0.9356632770740638,0.9048325324034776,1.0174201879286502,0.9421760426192395,0.9073067763602077,1.011084717221433,0.9675446632757013,0.9717048103385336,1.0110775672971117,0.9675663550340587,0.9717047735764974,1.0079895106890113,0.9798451428316945,0.9763189765178928,1.0110525762236229,0.9676852320680435,0.971704547431591,1.0110799375627728,0.9675122816283867,0.971704776488256
45,1.0,1.0244877171340585,0.9514857688104963,0.9444171035142388,1.0146401053770648,0.9662206312399985,1.0014459957170903,1.0122044902453478,0.9786884944660639,1.005832322817479,1.012618018144371,0.9782651937023434,1.0060311730274558,1.012205820756173,0.97867002302237,1.0058314679730394,1.0121883495167578,0.9787153465363932,1.0058318907589225,1.012201090582542,0.9786894663808899,1.0058322318527735
46,1.0,1.0739508483426619,0.9231532286447207,0.9023756210719615,1.0258876392180636,0.9827857025247301,1.010243438881244,1.0258985890033399,0.9828070672289678,1.0102438248888217,1.0258912538938922,0.9827875427512375,1.0102437593825884,1.0258898387004767,0.9829208417935087,1.0102438968754133,1.0258935445925799,0.9827867017500662,1.0102435994002734,1.0258713895911464,0.9831141339343663,1.0102425943890583
47,1.0,0.9981087948896772,0.9620775958943978,0.9123417679311104,0.9891886614869191,0.984373638725449,0.9428450516148666,0.9794109767662658,0.9714077919381721,0.9781757551933045,0.9795090608095874,0.9716671224594343,0.978173585688515,0.9793710628642484,0.971417787379283,0.9781753833193435,0.9793496465309472,0.9713501696794407,0.978176016414155,0.989189107769007,0.9843730477368839,0.9428454950376778
48,1.0,0.9662760818596998,0.9896823016585796,0.8349658054396069,0.9633094918772949,0.9869895474579126,0.903094738072534,0.9534837092728274,0.97066376049985,0.9395247615946407,0.9532127815601653,0.9700826502561842,0.9395256308587856,0.9532307181587435,0.9701175885923911,0.9395256951194414,0.9535112791241381,0.9707187767405621,0.9395241799393114,0.9595390537672256,0.9846341205951967,0.9173356736514329
49,1.0,1.035464958846515,0.9729293554786234,0.9820136594224185,1.0305206575862882,0.9742400667554763,0.9959307353613472,1.025254242494711,0.962983898428139,1.0251230158835318,1.0259811455895453,0.9683805747072011,1.0152445521835416,1.026587849811282,0.9714198715270155,1.010153295534317,1.0252690679272143,0.9630206446154275,1.0251229718087354,1.0305211181226626,0.9742431641414954,0.995931848864165
50,1.0,1.119956950318772,0.9680257002960015,0.9349517728484656,1.1057359056390452,0.9571288849146293,1.0367636278550165,1.103729623937727,0.95582702361657,1.0980983392683026,1.1037352301503456,0.9557500948488965,1.098098309764384,1.105733738169812,0.95712578847597,1.0367638773879597,1.105735559610112,0.9571281752335786,1.0367636580819812,1.105734525795206,0.9571270084988879,1.036763653298831
51,1.0,1.0770533879590614,0.9841626955198552,1.0470904962905534,1.0770533879591406,0.9841626686079401,1.0470905068292329,1.072380007098517,0.994968306973606,1.071065017513181,1.0723800059455573,0.9949683041317559,1.0710650055804067,1.0723800098588918,0.994968298466472,1.07106500734893,1.0723757080113234,0.9949658512504279,1.0710575784114,1.077053387876346,0.9841633152129033,1.0470914683068404
52,1.0,1.2705102732758948,0.9216086868841571,1.2935561785074952,1.2705102732758946,0.9216086868841574,1.2935561851042185,1.2704955347291873,0.921610339194196,1.2935538661058448,1.2697691091017889,0.9216177617449168,1.2948679388390039,1.2705101169359256,0.921608690549131,1.29650280349003,1.2704836547149738,0.9216077237014392,1.2935536531293883,1.2705102028484114,0.9216087095355661,1.2935568325176245
53,1.0,1.0634566306417772,0.9972425865475821,1.0212433996591368,1.0616380285966165,0.9974349683789989,1.0310381073392987,1.059697750270634,0.9992771629839816,1.0410370618909361,1.0596483652993398,0.999256746346483,1.0410422579295135,1.0596520365847024,0.9992590948060307,1.0410423514461726,1.0596448460290833,0.9992550230756939,1.0410423665503894,1.0616413259849231,0.9974346397057079,1.0310381855997672
54,1.0,1.0531937390348667,0.932837118530575,0.8863903096939815,1.0229142316115756,0.9544501257031472,0.9002754451410598,1.0295486175572968,0.9810922599705374,0.9752571917740923,1.0270084851262768,0.9835741766835968,0.9713450686823537,1.0273606472433408,0.9832547206159702,0.9713438854498432,1.0269190410305866,0.9836541211534162,0.9713446972110242,1.0229129627587188,0.9544501736317645,0.9002759152370046
55,1.0,1.0614428545042716,0.9866992786786628,1.048244800380313,1.0614428545041252,0.9866992734939901,1.0482462294009185,1.0606223383773563,0.9914275130377407,1.0683124262264019,1.057015660035698,0.990144254148844,1.0624695448533605,1.0570138736062178,0.9901398600677424,1.0624695331944016,1.0570138997822753,0.9901505661962845,1.0624695618604123,1.056971385658284,0.9878946873389081,1.0588487399531479
56,1.0,1.0171463640410408,0.9420950113403861,0.9075535990243968,1.0161538353240434,0.9478063168241533,0.9095116774856613,1.0096590069401823,0.9298526904096828,1.0047146685819741,0.9993418841114705,0.9314685806130106,0.9624035741788208,0.9993816592631899,0.9315400619244104,0.9624035618787218,1.003412647858842,0.9477757628678902,0.9492286081677984,1.004174721812055,0.9406735856905339,0.9760839081252207
57,1.0,1.037460722619569,0.9928759178660672,1.0160331824498108,1.037460722658695,0.9928759261425395,1.0160341950615324,1.0355718398011586,0.9949917437303514,1.0305714981907745,1.034655729660977,0.9940640999960302,1.0296387104676368,1.0346478285369716,0.9940805990431739,1.0296383986146995,1.034656732152495,0.9940700783889419,1.0296393170595917,1.0374607226352728,0.9928742504877991,1.0160341358886609
58,1.0,1.0516621903382208,0.9964367283272987,1.036112439591813,1.0506759829572576,0.99781236892142,1.0452613235589643,1.049490702992259,0.9944960526631529,1.0504808682103073,1.0494907972064618,0.9944961576400798,1.0504809186623842,1.0506800271181589,0.9978024111430595,1.045261637229644,1.050674789219998,0.9978152932066995,1.0452612710940254,1.050675864522187,0.9978127204945573,1.0452611340175182
59,1.0,1.0477806806981702,0.9939850711025319,1.029392701887368,1.0477806806987349,0.993985069826938,1.0293929293607877,1.046737226379549,0.9943031974877914,1.048596104109601,1.0477806806952048,0.9939850129810198,1.0293923175328472,1.0477806805665597,0.9939853357802861,1.0293931094110806,1.0477806806905248,0.9939848495964987,1.0293930237207962,1.047780680698812,0.9939850725130391,1.0293926794866002
60,1.0,1.103137212716774,0.9925797501026092,1.0964124154834074,1.1023850744308683,0.9937852448870027,1.0976921769700485,1.0987325828852,0.9927010749756358,1.1065699774313824,1.1023915673849392,0.9937837563409733,1.0976921513355626,1.1023870795678625,0.9937894805804955,1.0976921622817428,1.1023858561852897,0.9937886765707307,1.0976922206454867,1.1023860149814109,0.9937867404697279,1.0976921622609943
61,1.0,1.0332858671458822,0.9506618995227447,0.9551443737583918,1.0215538295711017,0.9598873846306933,0.972785165485786,1.0219968174478609,0.9648372171886332,1.0172310162703238,1.0182077989380873,0.9692269539926348,0.9865629655929378,1.0181681328070338,0.9692670760125244,0.9865632433841721,1.0195106745498181,0.9693042171622018,0.9817746362239016,1.0215529233747525,0.9598830794445256,0.9727843128589022
62,1.0,1.0423581452580897,0.9386967661215072,1.003631986160901,1.0391890765125098,0.9546797664143947,1.0219136906341608,1.032841288508269,0.9754715351029826,1.0435966826863572,1.0392439458373128,0.9546162729443911,1.0219154493668283,1.0391830591821478,0.9546865020932578,1.0219145045770255,1.0391765684245604,0.9546936189531243,1.0219133774318003,1.0391911635469027,0.9546776125410414,1.02191341472055
63,1.0,0.976652734107348,0.9561771237004347,0.9030579003140828,0.9766527341073835,0.9561771288072348,0.9030582291907139,0.9674136349789278,0.9880664040042554,0.9534167945890182,0.9673981149040719,0.9880914645435347,0.9534184133221456,0.9674132526277912,0.9880759755844598,0.9534183401844608,0.9673955370293308,0.9880939328463756,0.9534184401800591,0.9684597087598117,0.984877102031201,0.9502340322277085
64,1.0,1.1175808623337413,0.9844381931811751,1.0115306080331143,1.0959841245741524,0.9898045933822126,1.0678986878359602,1.0912247755017186,0.9925041915540175,1.0772727173793553,1.09123334233091,0.9925073012447446,1.0772729208057985,1.0912126293271902,0.9921498890648073,1.0772142052873226,1.0959848984532883,0.9898071320346206,1.0678986442241725,1.095985605757068,0.9898074161740501,1.0678983625211647
65,1.0,1.1244423154292704,0.9620073976141779,1.0535301395196903,1.1147300527294561,0.9768645522308826,1.0716399854769052,1.1091453929768065,0.9575636604715353,1.0966073392172258,1.109170806409172,0.9575579473179158,1.0966065852857103,1.1090582703630083,0.9575819073803187,1.096608426329202,1.114707885027027,0.9768697856002462,1.0716398467910693,1.114656508969827,0.9768816198859174,1.0716398744412627
66,1.0,0.926175252464473,0.9669700765739632,0.8552323033615079,0.9210626828091177,0.9543738107290881,0.884259605397258,0.9150615925021419,0.9401257931026094,0.8989484603043535,0.9150595119569918,0.9401131478241576,0.8989484644577166,0.9210626735646377,0.954373924681373,0.8842590514197064,0.9210614115266714,0.9543719772305762,0.8842589633617671,0.9210618019739729,0.9543722870865173,0.884259148757979
67,1.0,0.9594040999804035,0.9721020995701579,0.9221623229224849,0.9589425498163373,0.9745545637564805,0.92283066433851,0.9554957056609458,0.9885534129447129,0.9471635574344499,0.9589424194191951,0.9745548601887227,0.9228306477174383,0.958942392686798,0.9745549462161566,0.9228305637049865,0.9589423927645815,0.9745548609613452,0.9228306589963478,0.9589423873046949,0.9745548870851298,0.9228306373316958
68,1.0,1.066308867154578,0.9626435532160124,0.9115209725367969,1.0441233524640947,0.9870472135107295,1.001776377840346,1.0416533750435772,0.9746055530623076,1.0163809346977672,1.0416493380900043,0.9746058412111324,1.0163809800623278,1.0441219941661062,0.987047148066828,1.0017764730634822,1.0441354071989999,0.9870488615816116,1.0017766742200094,1.0441125869822165,0.9870454944454705,1.0017765285328546
69,1.0,0.9757030122272535,0.9504505413337264,0.8938527769445688,0.9717807595950844,0.9558315887821289,0.9098225961590777,0.967752774328398,0.9318591594130746,0.9538532669243877,0.9676847813345106,0.9317981978332477,0.9538533754015195,0.9677204481393713,0.9319811143018936,0.953852508709041,0.967754931789011,0.9318581950907423,0.9538532981332944,0.9717748838758545,0.955832376864457,0.9098238306017156
70,1.0,1.006888164119478,0.9757878666577302,0.9221245597122381,1.0049244820230572,0.9853296856152398,0.9376209173899773,0.9976315203940888,0.9738941324806952,1.0104351562306257,0.9976340159019081,0.9738774526434886,1.0104351654815982,0.9968297392755638,0.972801613381963,1.010374771979565,0.99932279497548,0.9645245759587946,1.0195116425257287,1.0049246466632773,0.9853302923510792,0.9376183927825588
